sep=	
No. 	Hole  Pos.	Name  	Method  	Coefficients  	NPOC vol. [ml]	TIC vol. [ml]	TC vol. [ml]	TIC  Area	TC  Area	NPOC  Area	TNb  Area	TIC [mg/l]	TC [mg/l]	TOC (Diff.) [mg/l]	NPOC [mg/l]	TNb [mg/l]	Dilut.  Factor	TC  Blank	TIC  Blank	NPOC  Blank	TNb  Blank	Memo  	Info  	Date	Time	
63	19	SPK 13	TIC/TC/TNb			0.500	0.500	7730	12712		3993	6.345	11.048	4.702		0.302	1.00	0	0		0			2023-11-01	03:13:44	
64	19	SPK 13	TIC/TC/TNb			0.500	0.500	8256	12628		4103	6.749	10.977	4.228		0.313	1.00	0	0		0			2023-11-01	03:24:25	
65	19	SPK 13	TIC/TC/TNb			0.500	0.500	8460	12679		4075	6.906	11.020	4.114		0.310	1.00	0	0		0			2023-11-01	03:35:48	
66	20	DUP 18	TIC/TC/TNb			0.500	0.500	6905	7933		8927	5.712	7.000	1.288		0.818	1.00	0	0		0			2023-11-01	03:54:50	
67	20	DUP 18	TIC/TC/TNb			0.500	0.500	6353	7962		9046	5.289	7.024	1.735		0.830	1.00	0	0		0			2023-11-01	04:05:04	
68	20	DUP 18	TIC/TC/TNb			0.500	0.500	6296	7953		8856	5.245	7.017	1.772		0.810	1.00	0	0		0			2023-11-01	04:16:05	
69	3	Water Blank	TIC/TC/TNb			0.500	0.500	1659	503		533	1.688	0.705	0.000		0.000	1.00	0	0		0			2023-11-01	04:33:30	
70	3	Water Blank	TIC/TC/TNb			0.500	0.500	345	508		547	0.679	0.709	0.030		0.000	1.00	0	0		0			2023-11-01	04:42:13	
71	3	Water Blank	TIC/TC/TNb			0.500	0.500	341	562		526	0.676	0.755	0.078		0.000	1.00	0	0		0			2023-11-01	04:51:48	
72	1	Spiked tap as reference 100+1KHP	TIC/TC/TNb			0.300	0.300	4084	11050		4238	5.914	16.066	10.153		0.545	1.00	0	0		0			2023-11-01	05:09:59	
73	1	Spiked tap as reference 100+1KHP	TIC/TC/TNb			0.300	0.300	5981	11021		4244	8.339	16.026	7.686		0.546	1.00	0	0		0			2023-11-01	05:20:05	
74	1	Spiked tap as reference 100+1KHP	TIC/TC/TNb			0.300	0.300	6288	11048		4177	8.731	16.064	7.332		0.535	1.00	0	0		0			2023-11-01	05:31:07	
75	3		Flush																					2023-11-01	05:37:18	
76	21	F50 24jul23 6.2	TIC/TC/TNb			0.500	0.500	4751	11047		5699	4.060	9.637	5.577		0.480	1.00	0	0		0			2023-11-01	05:56:51	
77	21	F50 24jul23 6.2	TIC/TC/TNb			0.500	0.500	5609	10996		5640	4.718	9.594	4.876		0.474	1.00	0	0		0			2023-11-01	06:07:20	
78	21	F50 24jul23 6.2	TIC/TC/TNb			0.500	0.500	5760	10950		5685	4.834	9.555	4.722		0.479	1.00	0	0		0			2023-11-01	06:18:31	
79	22	B50 22aug23 9	TIC/TC/TNb			0.500	0.500	5639	8005		12699	4.741	7.060	2.319		1.212	1.00	0	0		0			2023-11-01	06:37:08	
80	22	B50 22aug23 9	TIC/TC/TNb			0.500	0.500	5713	8005		12501	4.798	7.060	2.262		1.191	1.00	0	0		0			2023-11-01	06:47:23	
81	22	B50 22aug23 9	TIC/TC/TNb			0.500	0.500	5844	7963		12573	4.898	7.024	2.126		1.199	1.00	0	0		0			2023-11-01	06:58:25	
82	23	F50 22aug23 3.8	TIC/TC/TNb			0.500	0.500	5705	8179		2702	4.791	7.207	2.416		0.167	1.00	0	0		0			2023-11-01	07:17:23	
83	23	F50 22aug23 3.8	TIC/TC/TNb			0.500	0.500	5732	8193		2909	4.813	7.220	2.407		0.188	1.00	0	0		0			2023-11-01	07:27:39	
84	23	F50 22aug23 3.8	TIC/TC/TNb			0.500	0.500	5752	8269		2923	4.828	7.284	2.456		0.190	1.00	0	0		0			2023-11-01	07:38:41	
85	24	F50 31jul23 0.1	TIC/TC/TNb			0.500	0.500	4705	10132		4611	4.024	8.862	4.837		0.366	1.00	0	0		0			2023-11-01	07:57:40	
86	24	F50 31jul23 0.1	TIC/TC/TNb			0.500	0.500	4460	10060		4616	3.837	8.801	4.964		0.367	1.00	0	0		0			2023-11-01	08:07:56	
87	24	F50 31jul23 0.1	TIC/TC/TNb			0.500	0.500	4493	10062		4868	3.861	8.803	4.941		0.393	1.00	0	0		0			2023-11-01	08:18:52	
88	25	F50 24jul23 0.1	TIC/TC/TNb			0.500	0.500	4334	10305		5531	3.740	9.008	5.269		0.462	1.00	0	0		0			2023-11-01	08:37:35	
89	25	F50 24jul23 0.1	TIC/TC/TNb			0.500	0.500	4266	10384		5796	3.688	9.075	5.388		0.490	1.00	0	0		0			2023-11-01	08:47:57	
90	25	F50 24jul23 0.1	TIC/TC/TNb			0.500	0.500	4457	10411		5816	3.834	9.099	5.264		0.492	1.00	0	0		0			2023-11-01	08:59:04	
91	26	F100 14aug23 0.1	TIC/TC/TNb			0.500	0.500	4984	6640		1695	4.239	5.904	1.666		0.061	1.00	0	0		0			2023-11-01	09:17:37	
92	26	F100 14aug23 0.1	TIC/TC/TNb			0.500	0.500	5205	6640		1807	4.408	5.904	1.496		0.073	1.00	0	0		0			2023-11-01	09:27:39	
93	26	F100 14aug23 0.1	TIC/TC/TNb			0.500	0.500	5342	6678		1814	4.513	5.936	1.423		0.074	1.00	0	0		0			2023-11-01	09:38:35	
94	27	F100 12sep23 0.1	TIC/TC/TNb			0.500	0.500	5310	6685		1292	4.489	5.942	1.453		0.019	1.00	0	0		0			2023-11-01	09:57:21	
95	27	F100 12sep23 0.1	TIC/TC/TNb			0.500	0.500	5324	6692		1398	4.500	5.948	1.449		0.030	1.00	0	0		0			2023-11-01	10:07:34	
96	27	F100 12sep23 0.1	TIC/TC/TNb			0.500	0.500	5368	6651		1352	4.533	5.913	1.380		0.025	1.00	0	0		0			2023-11-01	10:18:32	
97	28	B50 22aug23 0.1	TIC/TC/TNb			0.500	0.500	3731	7280		2740	3.278	6.446	3.169		0.171	1.00	0	0		0			2023-11-01	10:36:50	
98	28	B50 22aug23 0.1	TIC/TC/TNb			0.500	0.500	3322	7214		2696	2.963	6.390	3.427		0.166	1.00	0	0		0			2023-11-01	10:47:02	
99	28	B50 22aug23 0.1	TIC/TC/TNb			0.500	0.500	3304	7272		2851	2.950	6.440	3.490		0.182	1.00	0	0		0			2023-11-01	10:57:49	
100	29	B50 14aug23 0.1	TIC/TC/TNb			0.500	0.500	3186	6850		2431	2.859	6.082	3.222		0.138	1.00	0	0		0			2023-11-01	11:16:21	
101	29	B50 14aug23 0.1	TIC/TC/TNb			0.500	0.500	3198	6866		2469	2.868	6.095	3.227		0.142	1.00	0	0		0			2023-11-01	11:26:28	
102	29	B50 14aug23 0.1	TIC/TC/TNb			0.500	0.500	3248	6875		2437	2.907	6.103	3.196		0.139	1.00	0	0		0			2023-11-01	11:37:31	
103	31	SPK 25	TIC/TC/TNb			0.500	0.500	6936	16159		7580	5.736	13.969	8.232		0.677	1.00	0	0		0			2023-11-01	11:56:51	
104	31	SPK 25	TIC/TC/TNb			0.500	0.500	8175	16365		7768	6.686	14.143	7.457		0.696	1.00	0	0		0			2023-11-01	12:07:58	
105	31	SPK 25	TIC/TC/TNb			0.500	0.500	8244	16310		7706	6.740	14.096	7.356		0.690	1.00	0	0		0			2023-11-01	12:19:40	
106	32	DUP 28	TIC/TC/TNb			0.500	0.500	4548	7601		2832	3.904	6.718	2.814		0.180	1.00	0	0		0			2023-11-01	12:38:26	
107	32	DUP 28	TIC/TC/TNb			0.500	0.500	3443	7622		2906	3.056	6.736	3.680		0.188	1.00	0	0		0			2023-11-01	12:48:36	
108	32	DUP 28	TIC/TC/TNb			0.500	0.500	3441	7653		3034	3.055	6.762	3.708		0.201	1.00	0	0		0			2023-11-01	12:59:26	
109	3	Water Blank	TIC/TC/TNb			0.500	0.500	958	633		400	1.150	0.815	0.000		0.000	1.00	0	0		0			2023-11-01	13:16:41	
110	3	Water Blank	TIC/TC/TNb			0.500	0.500	286	585		391	0.635	0.774	0.139		0.000	1.00	0	0		0			2023-11-01	13:25:31	
111	3	Water Blank	TIC/TC/TNb			0.500	0.500	286	581		431	0.634	0.771	0.136		0.000	1.00	0	0		0			2023-11-01	13:34:55	
112	1	Spiked tap as reference 100+1KHP	TIC/TC/TNb			0.300	0.300	4351	10849		4392	6.255	15.783	9.528		0.572	1.00	0	0		0			2023-11-01	13:52:30	
113	1	Spiked tap as reference 100+1KHP	TIC/TC/TNb			0.300	0.300	6390	10965		4259	8.862	15.946	7.084		0.549	1.00	0	0		0			2023-11-01	14:02:42	
114	1	Spiked tap as reference 100+1KHP	TIC/TC/TNb			0.300	0.300	6700	10935		4180	9.259	15.904	6.645		0.535	1.00	0	0		0			2023-11-01	14:13:42	
115	6																1.00									
