"Reservoir","Site","DateTime","Depth_m","Rep","CH4_umolL","CO2_umolL","Flag_DateTime","Flag_CH4_umolL","Flag_CO2_umolL"
"FCR",50,2023-07-24 11:32:00,8,2,0.0293543369190896,826.866140871323,0,0,0
"FCR",50,2023-07-24 11:43:00,9,1,0.016366137617564,758.006455839466,0,0,0
"FCR",50,2023-07-24 11:43:00,9,2,0.0296954571119383,871.319624031718,0,0,0
"FCR",1.1,2023-07-24 11:58:00,0.1,1,1.6547164761341,486.957760567305,0,0,0
"FCR",1.1,2023-07-24 11:58:00,0.1,2,1.96129030577602,476.725601905787,0,0,0
"BVR",50,2023-07-24 13:55:00,0.1,1,0.342079004034097,13.8743251128048,0,0,0
"BVR",50,2023-07-24 13:55:00,0.1,2,0.368040919243712,15.9220117993892,0,0,0
"BVR",50,2023-07-24 14:13:00,3,1,0.308247440158333,1399.69680028987,0,0,4
"BVR",50,2023-07-24 14:13:00,3,2,0.371075129007458,12.4582470878812,0,0,4
"BVR",50,2023-07-24 14:26:00,6,1,0.517438507959762,213.056767966709,0,0,0
"BVR",50,2023-07-24 14:26:00,6,2,0.636954580278731,203.371684216873,0,0,0
"BVR",50,2023-07-24 14:35:00,9,1,269.065732062817,489.043439237346,0,0,0
"BVR",50,2023-07-24 14:35:00,9,2,291.398985961113,555.445959578488,0,0,0
"BVR",1.3,2023-07-24 15:33:00,0.1,1,5.48796237433004,42.3763150744125,0,0,0
"BVR",1.3,2023-07-24 15:33:00,0.1,2,4.69493094161811,40.2014515879046,0,0,0
"FCR",50,2023-07-31 09:55:00,0.1,1,1.16602406628015,3.8561912109662,0,0,2
"FCR",50,2023-07-31 09:55:00,0.1,2,1.16304017495363,4.70332272638826,0,0,2
"FCR",50,2023-07-31 10:05:00,1.6,1,0.552700284197584,7.22272414391569,0,4,2
"FCR",50,2023-07-31 10:05:00,1.6,2,1.37588178089916,5.34165663193005,0,4,2
"FCR",50,2023-07-31 10:15:00,3.8,1,1.24217091393749,260.8715207882,0,3,0
"FCR",50,2023-07-31 10:15:00,3.8,2,0.882307347775998,313.73432584279,0,3,0
"BVR",50,2023-07-31 10:22:00,0.1,1,0.269552566094272,10.4268948655074,0,0,0
"BVR",50,2023-07-31 10:22:00,0.1,2,0.303687333380161,3.47810703616844,0,0,2
"FCR",50,2023-07-31 10:25:00,5,1,0.0114213507184001,864.775044539029,0,0,0
"FCR",50,2023-07-31 10:25:00,5,2,0.0130558561126126,811.997296479553,0,0,0
"BVR",50,2023-07-31 10:30:00,3,1,0.360002276400053,7.94466794129911,0,0,0
"BVR",50,2023-07-31 10:30:00,3,2,0.339810017303555,9.99178825226594,0,0,0
"FCR",50,2023-07-31 10:35:00,6.2,1,0.0452475233647262,686.720808487541,0,4,0
"FCR",50,2023-07-31 10:35:00,6.2,2,0.0919567631957787,648.419451461234,0,4,0
"BVR",50,2023-07-31 10:37:00,6,1,0.0114618194156977,264.754878407688,0,0,0
"BVR",50,2023-07-31 10:37:00,6,2,0.0114231652606541,241.302830125946,0,0,0
"FCR",50,2023-07-31 10:43:00,8,1,0.0144428580674555,793.064979625261,0,0,0
"FCR",50,2023-07-31 10:43:00,8,2,0.015773179773513,783.836110501093,0,0,0
"BVR",50,2023-07-31 10:47:00,9,1,242.580628785294,540.105966337474,0,0,3
"BVR",50,2023-07-31 10:47:00,9,2,266.798494231803,355.705851146354,0,0,3
"FCR",50,2023-07-31 11:16:00,9,1,0.277739931350108,740.411846600461,0,4,0
"FCR",50,2023-07-31 11:16:00,9,2,0.0580973844675648,761.211241499768,0,4,0
"FCR",100,2023-07-31 11:50:00,0.1,1,0.629588431059704,65.6675162438185,0,0,0
"FCR",100,2023-07-31 11:50:00,0.1,2,0.65853827067349,59.5246079618808,0,0,0
"BVR",1.3,2023-07-31 12:00:00,0.1,1,4.71208513796952,17.1537899673043,1,0,0
"BVR",1.3,2023-07-31 12:00:00,0.1,2,5.56134135959701,22.5718034549964,1,0,0
"FCR",1.1,2023-07-31 13:36:00,0.1,1,1.81641156434118,514.483513382963,0,0,0
"FCR",1.1,2023-07-31 13:36:00,0.1,2,1.89830772046006,462.223327378111,0,0,0
"FCR",50,2023-08-07 09:20:00,0.1,1,0.550474261405871,7.35611703003682,0,0,2
"FCR",50,2023-08-07 09:20:00,0.1,2,0.628141182203123,4.78917270836115,0,0,2
"FCR",50,2023-08-07 09:32:00,3.8,1,0.0348496801083415,405.364456404185,0,0,0
"FCR",50,2023-08-07 09:32:00,3.8,2,0.0414363549341121,447.282729012407,0,0,0
"FCR",50,2023-08-07 09:40:00,1.6,1,0.689588999962199,12.9924676243381,0,0,0
"FCR",50,2023-08-07 09:40:00,1.6,2,0.745926752603709,10.569054699429,0,0,0
"FCR",100,2023-08-07 09:43:00,0.1,1,0.333133479660443,38.3096933887687,0,0,0
"FCR",100,2023-08-07 09:43:00,0.1,2,0.398797577694699,60.5135785968419,0,0,0
"FCR",50,2023-08-07 09:50:00,5,1,0.195760454169139,626.395698528016,0,4,4
"FCR",50,2023-08-07 09:50:00,5,2,NA,NA,0,1,1
"FCR",50,2023-08-07 09:56:00,6.2,1,0.0279445967566225,875.784565381422,0,0,0
"FCR",50,2023-08-07 09:56:00,6.2,2,0.023430954123702,946.22740028007,0,0,0
"FCR",50,2023-08-07 10:03:00,8,1,0.0227911638630657,956.80680132715,0,0,0
"FCR",50,2023-08-07 10:03:00,8,2,0.0288938143422671,896.945133062889,0,0,0
"FCR",50,2023-08-07 10:07:00,9,1,0.025984690443424,896.701258549955,0,0,0
"FCR",50,2023-08-07 10:07:00,9,2,0.0235237690534398,929.313572993546,0,0,0
"FCR",1.1,2023-08-07 10:27:00,0.1,1,1.70562800720203,490.687346988842,0,0,0
"FCR",1.1,2023-08-07 10:27:00,0.1,2,2.14778723109246,534.846747208692,0,0,0
"BVR",50,2023-08-07 11:50:00,0.1,1,0.314918111269113,9.1275195804875,0,0,0
"BVR",50,2023-08-07 11:50:00,0.1,2,0.343484151477908,8.53510866790752,0,0,0
"BVR",50,2023-08-07 11:51:00,3,1,0.174055242563255,18.8791225827704,0,0,0
"BVR",50,2023-08-07 11:51:00,3,2,0.186484092872013,20.3188176925636,0,0,0
"BVR",50,2023-08-07 12:05:00,6,1,2.01091625425745,258.391705352348,0,0,0
"BVR",50,2023-08-07 12:05:00,6,2,2.11039801208777,285.212736119937,0,0,0
"BVR",50,2023-08-07 12:12:00,9,1,155.10124828402,782.010590057455,0,4,3
"BVR",50,2023-08-07 12:12:00,9,2,0.0799432383410136,552.797466237758,0,4,3
"BVR",1.3,2023-08-07 12:50:00,0.1,1,4.24905127949321,63.9305343789675,0,0,0
"BVR",1.3,2023-08-07 12:50:00,0.1,2,4.22181521174861,53.9587195766463,0,0,0
"BVR",50,2023-08-14 10:23:00,0.1,1,0.230563055184096,15.1150011589498,0,0,0
"BVR",50,2023-08-14 10:23:00,0.1,2,0.238260610752288,10.595132259601,0,0,0
"BVR",50,2023-08-14 10:35:00,3,1,0.0453873130472094,11.6446609951935,0,4,4
"BVR",50,2023-08-14 10:35:00,3,2,NA,NA,0,1,1
"FCR",100,2023-08-14 10:50:00,0.1,1,0.103573032601837,67.9815747506127,0,3,0
"FCR",100,2023-08-14 10:50:00,0.1,2,0.141439056648305,78.6892056983279,0,3,0
"BVR",50,2023-08-14 11:11:00,6,1,3.97967822615273,314.886264177647,0,3,0
"BVR",50,2023-08-14 11:11:00,6,2,2.80014924384592,320.054101550074,0,3,0
"FCR",200,2023-08-14 11:27:00,0.1,1,4.18670086151177,482.573104157384,0,4,4
"FCR",200,2023-08-14 11:27:00,0.1,2,NA,NA,0,1,1
"BVR",50,2023-08-14 11:35:00,9,1,335.92752691375,601.168287040897,0,0,3
"BVR",50,2023-08-14 11:35:00,9,2,279.995549035458,951.93400382698,0,0,3
"FCR",50,2023-08-14 12:50:00,0.1,1,0.425999963394294,5.17723027543192,0,0,2
"FCR",50,2023-08-14 12:50:00,0.1,2,0.390940930885243,0,0,0,6
"BVR",1.3,2023-08-14 12:59:00,0.1,1,4.15836514579212,25.4072611118467,0,0,0
"BVR",1.3,2023-08-14 12:59:00,0.1,2,4.12812161197901,42.5089874957122,0,0,0
"FCR",50,2023-08-14 13:05:00,1.6,1,0.317399622707599,37.8234781348079,0,0,0
"FCR",50,2023-08-14 13:05:00,1.6,2,0.304734708462369,49.1463188135327,0,0,0
"FCR",50,2023-08-14 13:20:00,3.8,1,2.18721043052396,404.108459128368,0,0,0
"FCR",50,2023-08-14 13:20:00,3.8,2,1.68646259253349,434.553593096912,0,0,0
"FCR",50,2023-08-14 13:40:00,5,1,0.0947162835011568,962.326380469956,0,3,0
"FCR",50,2023-08-14 13:40:00,5,2,0.0596349664683561,974.354360442288,0,3,0
"FCR",50,2023-08-14 13:55:00,6.2,1,0.0154914548653378,978.399038366421,0,0,0
"FCR",50,2023-08-14 13:55:00,6.2,2,0.0175106732564997,933.111848550891,0,0,0
"FCR",50,2023-08-14 14:10:00,9,1,0.0233069393243921,977.055043908179,0,0,0
"FCR",50,2023-08-14 14:10:00,9,2,0.0246436977966577,988.194117623521,0,0,0
"FCR",50,2023-08-14 14:30:00,8,1,0.0234108300323289,920.360088020659,0,0,0
"FCR",50,2023-08-14 14:30:00,8,2,0.0271026251256776,959.071664548935,0,0,0
"FCR",1.1,2023-08-14 14:40:00,0.1,1,1.60782735557887,516.099793735167,0,0,0
"FCR",1.1,2023-08-14 14:40:00,0.1,2,1.70953115333952,543.56043561931,0,0,0
"BVR",50,2023-08-22 10:25:00,0.1,1,0.40019287023048,4.7909109335024,0,0,2
"BVR",50,2023-08-22 10:25:00,0.1,2,0.442763253922081,9.19828852573886,0,0,0
"BVR",50,2023-08-22 10:44:00,3,1,0.330033174922134,8.9902157077358,0,3,0
"BVR",50,2023-08-22 10:44:00,3,2,0.45053804621034,6.60209083299276,0,3,2
"BVR",50,2023-08-22 11:05:00,6,1,27.3160798009029,443.033806036691,0,0,0
"BVR",50,2023-08-22 11:05:00,6,2,23.3536382741083,417.257833251684,0,0,0
"BVR",50,2023-08-22 11:15:00,9,1,399.018980196396,319.736683126424,0,0,0
"BVR",50,2023-08-22 11:15:00,9,2,403.126779945644,409.704391961565,0,0,0
"BVR",1.3,2023-08-22 12:10:00,0.1,1,5.38856041845253,16.5427598165077,0,0,0
"BVR",1.3,2023-08-22 12:10:00,0.1,2,7.06719185575361,24.7517404887764,0,0,0
"FCR",50,2023-08-22 13:23:00,0.1,1,0.449518893439455,0,0,0,6
"FCR",50,2023-08-22 13:23:00,0.1,2,0.477799764649306,0.940780656252816,0,0,2
"FCR",50,2023-08-22 13:33:00,1.6,1,0.594483962776282,0.627175423728278,0,0,2
"FCR",50,2023-08-22 13:33:00,1.6,2,0.602762010933238,0.803585297048901,0,0,2
"FCR",50,2023-08-22 13:45:00,3.8,1,6.55279248651038,453.459998284881,0,0,0
"FCR",50,2023-08-22 13:45:00,3.8,2,8.11355580186312,474.295315775104,0,0,0
"FCR",50,2023-08-22 14:05:00,5,1,0.267327973545039,738.017823791677,0,4,0
"FCR",50,2023-08-22 14:05:00,5,2,0.144847568660522,756.795829689664,0,4,0
"FCR",50,2023-08-22 14:15:00,6.2,1,0.470039930489312,627.854030621239,0,0,0
"FCR",50,2023-08-22 14:15:00,6.2,2,0.371864260108986,645.795551187154,0,0,0
"FCR",50,2023-08-22 14:25:00,8,1,0.0149603280995247,1003.67404893467,0,0,0
"FCR",50,2023-08-22 14:25:00,8,2,0.0152619333120839,862.336183698919,0,0,0
"FCR",50,2023-08-22 14:30:00,9,1,0.0198535879241156,984.425257388896,0,0,0
"FCR",50,2023-08-22 14:30:00,9,2,0.0213511506708385,941.473593255246,0,0,0
"BVR",50,2023-08-29 10:40:00,0.1,1,0.269025753080495,35.087895583883,0,0,0
"BVR",50,2023-08-29 10:40:00,0.1,2,0.289072488726188,35.8722966350267,0,0,0
"BVR",50,2023-08-29 10:47:00,3,1,0.252380012270756,30.6021032558349,0,0,0
"BVR",50,2023-08-29 10:47:00,3,2,0.265357121798573,32.4726550687576,0,0,0
"BVR",50,2023-08-29 10:54:00,6,1,48.7698250919345,519.355309766938,0,0,0
"BVR",50,2023-08-29 10:54:00,6,2,46.1648401990216,521.814059709201,0,0,0
"BVR",50,2023-08-29 11:00:00,9,1,475.932884454196,510.352002774505,0,0,0
"BVR",50,2023-08-29 11:00:00,9,2,491.994835989327,430.990155548061,0,0,0
"BVR",1.3,2023-08-29 12:15:00,0.1,1,6.13240623675505,60.6025924632042,0,0,0
"BVR",1.3,2023-08-29 12:15:00,0.1,2,6.64448580226443,81.6850353175034,0,0,0
"FCR",50,2023-08-29 13:01:00,0.1,1,0.745784217332576,2.10444031485493,0,0,2
"FCR",50,2023-08-29 13:01:00,0.1,2,0.810308802171674,2.00765731198878,0,0,2
"FCR",50,2023-08-29 13:15:00,1.6,1,0.639299342633348,49.7273306544157,0,3,0
"FCR",50,2023-08-29 13:15:00,1.6,2,0.424415551364002,52.2902178881921,0,3,0
"FCR",50,2023-08-29 13:25:00,3.8,1,2.48852626604952,487.46428488296,0,0,0
"FCR",50,2023-08-29 13:25:00,3.8,2,2.58158734830252,520.228011852646,0,0,0
"FCR",50,2023-08-29 13:34:00,5,1,4.23679772459074,926.040765121403,0,3,0
"FCR",50,2023-08-29 13:34:00,5,2,2.9629661541392,890.972993488879,0,3,0
"FCR",50,2023-08-29 13:44:00,6.2,1,0.018563716940585,1090.45969774258,0,0,0
"FCR",50,2023-08-29 13:44:00,6.2,2,0.0166407829226617,1222.30396963802,0,0,0
"FCR",50,2023-08-29 13:52:00,8,1,0.0144934514506385,1089.02133873051,0,0,0
"FCR",50,2023-08-29 13:52:00,8,2,0.0113374418378051,1050.03600777922,0,0,0
"FCR",50,2023-08-29 13:59:00,9,1,0.0204867306162719,1092.00287060876,0,0,0
"FCR",50,2023-08-29 13:59:00,9,2,0.0219842821550764,1159.15356244057,0,0,0
"FCR",1.1,2023-08-29 14:23:00,0.1,1,1.96126779315566,505.265421432109,0,0,0
"FCR",1.1,2023-08-29 14:23:00,0.1,2,1.89415398700013,485.626446067985,0,0,0
"FCR",100,2023-08-29 14:52:00,0.1,1,0.140527069476699,44.0357370211841,0,0,0
"FCR",100,2023-08-29 14:52:00,0.1,2,0.160047022383161,49.5078249643265,0,0,0
"FCR",50,2023-09-05 10:13:00,0.1,1,0.20540171047962,19.1130581749614,0,0,0
"FCR",50,2023-09-05 10:13:00,0.1,2,0.160910617869414,19.1324337004825,0,0,0
"BVR",50,2023-09-05 10:20:00,0.1,1,0.179472679257899,19.5521827802437,0,0,0
"BVR",50,2023-09-05 10:20:00,0.1,2,0.222363802926764,20.146112792489,0,0,0
"FCR",50,2023-09-05 10:24:00,1.6,1,0.111930003718756,266.498596783978,0,0,4
"FCR",50,2023-09-05 10:24:00,1.6,2,0.146376238886743,20.4107324063032,0,0,4
"FCR",50,2023-09-05 10:33:00,3.8,1,22.413560562576,703.185873294736,0,0,0
"FCR",50,2023-09-05 10:33:00,3.8,2,24.5546708104498,712.592378531219,0,0,0
"BVR",50,2023-09-05 10:35:00,3,1,0.107480495700949,39.0937914204397,0,4,0
"BVR",50,2023-09-05 10:35:00,3,2,0.0311619367811827,41.3962980996451,0,4,0
"FCR",50,2023-09-05 10:43:00,5,1,3.6003556988921,1033.95160338197,0,0,0
"FCR",50,2023-09-05 10:43:00,5,2,3.48371533538655,1077.2357503831,0,0,0
"BVR",50,2023-09-05 10:48:00,6,1,46.8952801208975,507.120699818039,0,0,0
"BVR",50,2023-09-05 10:48:00,6,2,51.6145126099473,492.231350167902,0,0,0
"FCR",50,2023-09-05 10:57:00,6.2,1,0.0128013964605677,1127.68869207307,0,0,0
"FCR",50,2023-09-05 10:57:00,6.2,2,0.0126820747774614,1224.23017552178,0,0,0
"FCR",50,2023-09-05 11:07:00,8,1,0.112909960885451,1228.66698059067,0,4,0
"FCR",50,2023-09-05 11:07:00,8,2,0.0173387313199283,1121.29406019427,0,4,0
"BVR",50,2023-09-05 11:10:00,9,1,408.24702024008,311.912594735973,0,0,0
"BVR",50,2023-09-05 11:10:00,9,2,492.042312327497,373.170079073728,0,0,0
"FCR",50,2023-09-05 11:17:00,9,1,0.0237230557624072,1255.14050399057,0,0,0
"FCR",50,2023-09-05 11:17:00,9,2,0.0231897182253593,1150.3753728001,0,0,0
"BVR",1.3,2023-09-05 11:30:00,0.1,1,4.61987214262045,57.0143959717455,0,0,3
"BVR",1.3,2023-09-05 11:30:00,0.1,2,5.23698233544657,83.3161075129095,0,0,3
"FCR",1.1,2023-09-05 12:30:00,0.1,1,1.87232174240189,506.740389732992,0,0,0
"FCR",1.1,2023-09-05 12:30:00,0.1,2,2.13788688619302,485.250166486937,0,0,0
"FCR",100,2023-09-05 16:00:00,0.1,1,0.163205027335685,41.0584562873325,0,0,0
"FCR",100,2023-09-05 16:00:00,0.1,2,0.216217701472523,44.592831612793,0,0,0
"BVR",50,2023-09-12 10:40:00,0.1,1,0.303074437397147,39.3009179192582,0,0,0
"BVR",50,2023-09-12 10:40:00,0.1,2,0.317710669326304,37.4745866539209,0,0,0
"BVR",50,2023-09-12 10:40:00,3,1,0.299830124009154,30.8652949664935,0,0,0
"BVR",50,2023-09-12 10:40:00,3,2,0.394956730805168,35.4422699008446,0,0,0
"BVR",50,2023-09-12 10:49:00,6,1,41.4079603316388,382.187363169747,0,0,0
"BVR",50,2023-09-12 10:49:00,6,2,45.4888786809815,403.39759225927,0,0,0
"BVR",50,2023-09-12 10:59:00,9,1,348.822233007619,439.572507854877,0,0,0
"BVR",50,2023-09-12 10:59:00,9,2,363.204905557341,415.368846841716,0,0,0
"BVR",1.3,2023-09-12 12:15:00,0.1,1,5.44445464623529,55.1123302934904,0,0,0
"BVR",1.3,2023-09-12 12:15:00,0.1,2,6.06787351176037,68.2620416448649,0,0,0
"FCR",100,2023-09-12 14:00:00,0.1,1,0.189489950089972,0,0,4,6
"FCR",100,2023-09-12 14:00:00,0.1,2,0.496185577495562,59.1702682544544,0,4,4
"FCR",50,2023-09-12 14:30:00,0.1,1,0.240892695349234,23.0936079718318,0,0,0
"FCR",50,2023-09-12 14:30:00,0.1,2,0.257434099012804,18.9336348516389,0,0,0
"FCR",50,2023-09-12 14:37:00,1.6,1,0.270123016363523,24.8907464759576,0,0,0
"FCR",50,2023-09-12 14:37:00,1.6,2,0.259767115635613,22.8880992036677,0,0,0
"FCR",50,2023-09-12 14:48:00,3.8,1,5.03778346829,439.920630485378,0,4,0
"FCR",50,2023-09-12 14:48:00,3.8,2,9.45556125563527,567.354282419576,0,4,0
"FCR",50,2023-09-12 14:58:00,5,1,2.57062599450684,1103.00268202323,0,0,0
"FCR",50,2023-09-12 14:58:00,5,2,2.60281113689063,1137.58499285733,0,0,0
"FCR",50,2023-09-12 15:05:00,6.2,1,0.0148346837478472,1222.02483711473,0,0,0
"FCR",50,2023-09-12 15:05:00,6.2,2,0.0166356651780342,1210.8609287405,0,0,0
"FCR",50,2023-09-12 15:11:00,8,1,0.0186409119753601,1175.80934716805,0,0,0
"FCR",50,2023-09-12 15:11:00,8,2,0.0115774170653729,1173.81525392712,0,0,0
"FCR",50,2023-09-12 15:15:00,9,1,0.0164455945404861,1206.80012058015,0,0,0
"FCR",50,2023-09-12 15:15:00,9,2,0.0114274927423138,1124.74022380333,0,0,0
"FCR",50,2023-09-18 10:04:00,0.1,1,0.236755370483578,82.1168364290704,0,0,0
"FCR",50,2023-09-18 10:04:00,0.1,2,0.221883057739629,74.6469166938172,0,0,0
"FCR",50,2023-09-18 10:17:00,1.6,1,0.220013296395485,0,0,0,6
"FCR",50,2023-09-18 10:17:00,1.6,2,0.206949213727023,80.6107149077576,0,0,4
"FCR",50,2023-09-18 10:27:00,3.8,1,10.0560887938615,329.026162232765,0,0,0
"FCR",50,2023-09-18 10:27:00,3.8,2,8.74149668850229,323.52349880408,0,0,0
"BVR",50,2023-09-18 10:35:00,0.1,1,0.806397657831704,63.8671155951627,0,0,0
"BVR",50,2023-09-18 10:35:00,0.1,2,0.651925451571261,74.2093592414689,0,0,0
"FCR",50,2023-09-18 10:36:00,5,1,4.53283235267772,1190.43968132961,0,0,0
"FCR",50,2023-09-18 10:36:00,5,2,4.68844861252952,1164.24525850615,0,0,0
"BVR",50,2023-09-18 10:46:00,3,1,0.644833044256103,61.260141789265,0,0,0
"BVR",50,2023-09-18 10:46:00,3,2,0.635470880855386,64.9741253515955,0,0,0
"FCR",50,2023-09-18 10:46:00,6.2,1,2.29430082420763,1036.0439207957,0,4,0
"FCR",50,2023-09-18 10:46:00,6.2,2,4.55352478995225,1030.20690555309,0,4,0
"BVR",50,2023-09-18 10:54:00,6,1,56.2212615027279,426.621035455211,0,0,0
"BVR",50,2023-09-18 10:54:00,6,2,59.0909892900834,425.720549022491,0,0,0
"FCR",50,2023-09-18 10:56:00,8,1,0.0188897846068945,1248.62179014564,0,4,0
"FCR",50,2023-09-18 10:56:00,8,2,0.331898881383859,1242.43306082784,0,4,0
"BVR",50,2023-09-18 11:04:00,9,1,525.401125115233,399.419351474166,0,0,0
"BVR",50,2023-09-18 11:04:00,9,2,547.680161963795,380.973412956239,0,0,0
"FCR",50,2023-09-18 11:06:00,9,1,0.0237410010615825,1264.20471652065,0,0,0
"FCR",50,2023-09-18 11:06:00,9,2,0.0209207776803636,1222.08592263547,0,0,0
"FCR",1.1,2023-09-18 11:33:00,0.1,1,1.22243159099541,546.330270141138,0,0,0
"FCR",1.1,2023-09-18 11:33:00,0.1,2,1.63758288103216,590.844839090034,0,0,0
"BVR",1.3,2023-09-18 11:40:00,0.1,1,6.87608972151469,73.9155034665188,0,0,0
"BVR",1.3,2023-09-18 11:40:00,0.1,2,7.73033231665,75.371748233912,0,0,0
"BVR",50,2023-09-26 10:45:00,0.1,1,0.0115519259709527,89.6887841652247,0,0,0
"BVR",50,2023-09-26 10:45:00,0.1,2,0.0121467882639392,105.845944982109,0,0,0
"BVR",50,2023-09-26 11:00:00,3,1,0.0133019759197717,93.290258805895,0,0,0
"BVR",50,2023-09-26 11:00:00,3,2,0.0134493840869021,96.5611225292651,0,0,0
"BVR",50,2023-09-26 11:25:00,6,1,38.8249736347544,395.665222665701,0,0,0
"BVR",50,2023-09-26 11:25:00,6,2,37.0026091454576,394.849520863027,0,0,0
"BVR",50,2023-09-26 11:43:00,9,1,349.663845529253,1050.59945044049,0,0,0
"BVR",50,2023-09-26 11:43:00,9,2,449.924225008912,1242.50951463723,0,0,0
"BVR",1.3,2023-09-26 13:00:00,0.1,1,4.74244592201379,147.816822011342,0,0,0
"BVR",1.3,2023-09-26 13:00:00,0.1,2,3.79507001790061,140.438297807801,0,0,0
"FCR",1.1,2023-09-26 13:50:00,0.1,1,2.49320092138216,541.477274205452,0,0,0
"FCR",1.1,2023-09-26 13:50:00,0.1,2,2.2055154850185,462.871274752069,0,0,0
"FCR",50,2023-09-26 14:15:00,0.1,1,0.139491237213909,46.6088145017821,0,3,0
"FCR",50,2023-09-26 14:15:00,0.1,2,0.210791127735587,63.0578769817283,0,3,0
"FCR",50,2023-09-26 14:20:00,1.6,1,0.582826291350276,84.3242362575456,0,3,0
"FCR",50,2023-09-26 14:20:00,1.6,2,0.416990621031343,80.0884276019721,0,3,0
"FCR",50,2023-09-26 14:29:00,3.8,1,0.0203757238627625,234.95414258972,0,4,0
"FCR",50,2023-09-26 14:29:00,3.8,2,0.561231778050376,251.118373267673,0,4,0
"FCR",50,2023-09-26 14:38:00,5,1,1.06148789685725,1137.61728459758,0,0,0
"FCR",50,2023-09-26 14:38:00,5,2,1.03610241189718,1272.35231504532,0,0,0
"FCR",50,2023-09-26 14:48:00,6.2,1,0.0291255787219421,1255.37577478104,0,0,0
"FCR",50,2023-09-26 14:48:00,6.2,2,0.0114969923403007,1389.24586918685,0,0,0
"FCR",50,2023-09-26 14:52:00,8,1,0.031509832257675,1300.41133263997,0,0,0
"FCR",50,2023-09-26 14:52:00,8,2,0.0154571992213161,1412.77875230069,0,0,0
"FCR",50,2023-09-26 15:05:00,9,1,0.0251427233809632,1393.70783823026,0,0,0
"FCR",50,2023-09-26 15:05:00,9,2,0.0303133606114462,1381.26460931886,0,0,0
"BVR",50,2023-10-03 10:38:00,0.1,1,1.25808057535999,40.6890457162034,0,4,0
"BVR",50,2023-10-03 10:38:00,0.1,2,0.285559323402318,32.8346024638285,0,4,0
"BVR",50,2023-10-03 10:43:00,3,1,0.0122273341896728,45.3508578083053,0,4,4
"BVR",50,2023-10-03 10:43:00,3,2,NA,NA,0,1,1
"BVR",50,2023-10-03 10:52:00,6,1,40.0339276173522,418.197513351195,0,0,0
"BVR",50,2023-10-03 10:52:00,6,2,41.5202957653128,414.693430861176,0,0,0
"BVR",50,2023-10-03 11:02:00,9,1,553.942084357375,387.401028231805,0,0,0
"BVR",50,2023-10-03 11:02:00,9,2,605.394932072059,320.791379359266,0,0,0
"FCR",50,2023-10-03 11:17:00,0.1,1,0.26419487432469,66.8434313930884,0,0,0
"FCR",50,2023-10-03 11:17:00,0.1,2,0.255460648683317,60.5892765025015,0,0,0
"FCR",50,2023-10-03 11:26:00,1.6,1,0.132946399030452,77.0171389782768,0,0,0
"FCR",50,2023-10-03 11:26:00,1.6,2,0.161004557466464,82.1830690377822,0,0,0
"FCR",50,2023-10-03 11:33:00,3.8,1,0.242427056888648,263.408666884401,0,0,0
"FCR",50,2023-10-03 11:33:00,3.8,2,0.22627786163571,232.629981901468,0,0,0
"FCR",50,2023-10-03 11:40:00,5,1,14.492358955894,1124.89401433897,0,3,0
"FCR",50,2023-10-03 11:40:00,5,2,9.30746232199781,1252.95326961445,0,3,0
"FCR",50,2023-10-03 11:49:00,6.2,1,0.3045460005935,1183.46346583929,0,0,0
"FCR",50,2023-10-03 11:49:00,6.2,2,0.315889098364019,1157.53219299198,0,0,0
"BVR",1.3,2023-10-03 12:05:00,0.1,1,7.65794524567703,60.2724528411788,0,0,0
"BVR",1.3,2023-10-03 12:05:00,0.1,2,6.85989479718772,62.0585349760973,0,0,0
"FCR",50,2023-10-03 12:22:00,8,1,0.02152375577473,1453.64915655603,0,0,0
"FCR",50,2023-10-03 12:22:00,8,2,0.022906425610486,1363.76118128404,0,0,0
"FCR",50,2023-10-03 12:29:00,9,1,0.0213440276512995,1457.40176942885,0,0,0
"FCR",50,2023-10-03 12:29:00,9,2,0.022007336787044,1459.38847688902,0,0,0
"FCR",1.1,2023-10-03 12:45:00,0.1,1,2.09203881472453,559.23457962299,0,0,0
"FCR",1.1,2023-10-03 12:45:00,0.1,2,2.47406130535954,584.720711758567,0,0,0
"FCR",100,2023-10-03 14:00:00,0.1,1,0.158073259701803,49.2725434472793,0,0,0
"FCR",100,2023-10-03 14:00:00,0.1,2,0.160443289976953,59.232840302394,0,0,0
"FCR",50,2023-10-09 09:45:00,0.1,1,0.410220660100727,161.886997220489,0,4,0
"FCR",50,2023-10-09 09:45:00,0.1,2,0.0120428709977821,156.671937530306,0,4,0
"FCR",50,2023-10-09 09:57:00,1.6,1,0.0114221187032902,161.176712902346,0,0,0
"FCR",50,2023-10-09 09:57:00,1.6,2,0.0114385273715736,167.012749838093,0,0,0
"FCR",50,2023-10-09 10:09:00,3.8,1,0.0140841328926402,165.263301875703,0,0,0
"FCR",50,2023-10-09 10:09:00,3.8,2,0.0119156844595123,162.479606430875,0,0,0
"BVR",50,2023-10-09 10:16:00,0.1,1,3.65362300330722,88.9536882447483,0,0,0
"BVR",50,2023-10-09 10:16:00,0.1,2,3.64268614616915,90.8570714089308,0,0,0
"FCR",50,2023-10-09 10:20:00,5,1,3.6270900445727,1122.90134213004,0,0,0
"FCR",50,2023-10-09 10:20:00,5,2,3.06379440851199,1132.57627820987,0,0,0
