DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2024-03-18T10:14:58Z,0.08,11.1271,5.5265,8.8868,20.793947,28.772,9.9598,90.699,6.942,293.3857,152.6,2.0818308003770816,0.023,0
2024-03-18T10:14:58Z,0.085,11.1282,5.5149,8.941,20.805482,28.788,9.9584,90.749,6.946,293.5718,153.82,2.0829949857878125,0.022,0
2024-03-18T10:14:58Z,0.086,11.1304,5.4711,8.9769,20.794049,28.773,9.9538,90.809,6.948,293.6784,156.39,2.0817226597362275,0.019,0
2024-03-18T10:14:58Z,0.086,11.1323,5.4384,8.9788,20.782522,28.758,9.9608,90.884,6.948,293.8147,157.34,2.0804672753701023,0.015,0
2024-03-18T10:14:58Z,0.089,11.1334,5.4201,8.9292,20.792917,28.773,9.9727,90.908,6.95,294.187,155.84,2.081554722542096,0.013,0
2024-03-18T10:14:58Z,0.095,11.134,5.408,8.8895,20.792918,28.773,9.9742,90.893,6.951,294.9107,156,2.081520894508802,0.014,0
2024-03-18T10:14:58Z,0.101,11.1322,5.3995,8.9094,20.782533,28.758,9.9799,90.888,6.951,295.6816,156.76,2.0804724014457343,0.021,0
2024-03-18T10:14:58Z,0.104,11.1298,5.3841,8.896,20.794164,28.774,9.995,90.903,6.949,296.1076,157.21,2.0818322894750705,0.033,0
2024-03-18T10:14:58Z,0.105,11.1289,5.3716,8.8994,20.80674,28.792,9.9953,90.927,6.948,296.3622,157.68,2.0832616367695236,0.044,0
2024-03-18T10:14:58Z,0.112,11.1303,5.3727,8.9494,20.807779,28.794,9.991,90.927,6.949,296.6956,155.54,2.08333646899968,0.054,0
2024-03-18T10:14:58Z,0.135,11.1312,5.4067,9.0231,20.806732,28.791,9.9905,90.893,6.95,297.0404,149.72,2.0830554195976996,0.061,0
2024-03-18T10:14:58Z,0.166,11.1306,5.466,9.1067,20.794076,28.771,9.9922,90.85,6.952,297.4336,144.95,2.0815556032032707,0.066,0
2024-03-18T10:14:58Z,0.187,11.1294,5.4898,9.106,20.781561,28.752,9.9975,90.816,6.953,297.9224,144.32,2.080166663247897,0.067,0
2024-03-18T10:14:58Z,0.199,11.1294,5.4786,9.1166,20.782227,28.753,9.9974,90.797,6.954,298.3907,143.64,2.0802430491100297,0.063,0
2024-03-18T10:14:58Z,0.209,11.1319,5.4891,9.133,20.80213,28.78,9.9922,90.808,6.957,298.7938,141.74,2.0821711542707155,0.054,0
2024-03-18T10:14:58Z,0.22,11.1353,5.517,9.0313,20.831989,28.821,9.9849,90.822,6.959,299.0104,140.18,2.0851211570955797,0.047,0
2024-03-18T10:14:58Z,0.233,11.1372,5.5238,8.9122,20.826234,28.813,9.9827,90.835,6.961,299.1169,138.07,2.0844014091321075,0.045,0
2024-03-18T10:14:58Z,0.245,11.1376,5.5213,8.8881,20.795945,28.772,9.9766,90.85,6.963,299.1359,135.98,2.081238236416877,0.045,0
2024-03-18T10:14:58Z,0.256,11.1373,5.5203,8.9453,20.782798,28.754,9.9823,90.849,6.965,299.1542,134.49,2.0798760968111316,0.045,0
2024-03-18T10:14:58Z,0.266,11.1376,5.5205,8.9893,20.794075,28.769,9.9826,90.856,6.966,299.3377,132.22,2.081007903826372,0.045,0
2024-03-18T10:14:58Z,0.277,11.1375,5.5148,8.9413,20.805494,28.784,9.9825,90.853,6.966,299.4611,129.92,2.0821619701842047,0.045,0
2024-03-18T10:14:58Z,0.289,11.1357,5.4846,8.8773,20.794051,28.767,9.989,90.811,6.967,299.5272,128.13,2.0809602696426843,0.045,0
2024-03-18T10:14:58Z,0.301,11.1351,5.4802,8.8987,20.782522,28.75,9.9835,90.721,6.967,299.621,125.89,2.0796914091436443,0.045,0
2024-03-18T10:14:58Z,0.314,11.136,5.5194,8.9267,20.792917,28.764,9.9881,90.624,6.967,299.6494,123.9,2.0807128969657693,0.044,0
2024-03-18T10:14:58Z,0.324,11.137,5.5425,8.8742,20.792918,28.764,9.9869,90.549,6.968,299.7848,122.65,2.08065664697936,0.042,0
2024-03-18T10:14:58Z,0.334,11.139,5.5353,8.8441,20.782532,28.75,9.984,90.484,6.968,300.1389,121.28,2.079472340168167,0.04,0
2024-03-18T10:14:58Z,0.344,11.1415,5.5232,8.9047,20.794154,28.766,9.9706,90.431,6.969,300.4889,119.96,2.080557494500935,0.037,0
2024-03-18T10:14:58Z,0.354,11.1429,5.5292,8.9578,20.806626,28.781,9.9575,90.398,6.971,300.7472,119.42,2.081627644840768,0.035,0
2024-03-18T10:14:58Z,0.362,11.1424,5.5499,8.9399,20.806522,28.778,9.9519,90.398,6.972,300.9388,118.47,2.0814256593113005,0.033,0
2024-03-18T10:14:58Z,0.37,11.1415,5.5576,8.8929,20.792906,28.756,9.9434,90.453,6.972,301.1715,116.83,2.079790911077569,0.031,0
2024-03-18T10:14:58Z,0.378,11.1415,5.5466,8.9018,20.768811,28.721,9.9381,90.553,6.972,301.4962,115.7,2.0771105297195356,0.029,0
2024-03-18T10:14:58Z,0.385,11.1441,5.5594,8.9794,20.768802,28.721,9.9332,90.635,6.973,301.5954,114.55,2.0769651757479553,0.028,0
2024-03-18T10:14:58Z,0.391,11.1477,5.6038,9.0115,20.792802,28.754,9.9317,90.684,6.974,301.3377,112.84,2.0792905651444036,0.027,0
2024-03-18T10:14:58Z,0.398,11.1509,5.6175,8.9483,20.805379,28.772,9.9355,90.731,6.974,301.0481,111.61,2.0804896160010893,0.026,0
2024-03-18T10:14:58Z,0.405,11.1533,5.6001,8.8987,20.79405,28.757,9.9514,90.77,6.975,300.9335,111.01,2.079206849486228,0.025,0
2024-03-18T10:14:58Z,0.412,11.1537,5.6015,8.9235,20.782635,28.742,9.96,90.795,6.976,300.8985,110.61,2.078036016354898,0.024,0
2024-03-18T10:14:58Z,0.418,11.1538,5.6175,8.9753,20.794174,28.758,9.9628,90.807,6.977,300.9683,111.03,2.0792550893127357,0.021,0
2024-03-18T10:14:58Z,0.423,11.1536,5.6108,8.9788,20.80675,28.776,9.9693,90.799,6.978,301.1753,111.79,2.080644095567233,0.019,0
2024-03-18T10:14:58Z,0.428,11.1524,5.5783,8.8975,20.807892,28.778,9.9744,90.807,6.979,301.3369,111.81,2.080864199424444,0.019,0
2024-03-18T10:14:58Z,0.432,11.1513,5.4908,8.8805,20.807987,28.779,9.9763,90.861,6.979,301.4592,111.47,2.0810021292299448,0.02,0
2024-03-18T10:14:58Z,0.435,11.1505,5.3528,8.9777,20.807883,28.78,9.9793,90.931,6.978,301.6219,110.86,2.0811234102692,0.023,0
2024-03-18T10:14:58Z,0.44,11.15,5.2735,9.0133,20.806628,28.78,9.9769,91.033,6.976,301.6687,109.12,2.081151285436885,0.026,0
2024-03-18T10:14:58Z,0.447,11.1498,5.2562,8.9695,20.792819,28.761,9.9742,91.177,6.974,301.7669,106.57,2.079707457921316,0.03,0
2024-03-18T10:14:58Z,0.457,11.1488,5.2358,8.9952,20.767727,28.726,9.9857,91.333,6.974,301.8631,104.02,2.0770833509202085,0.034,0
2024-03-18T10:14:58Z,0.467,11.1467,5.2183,9.1189,20.756867,28.711,9.9905,91.468,6.974,301.6266,101.57,2.076051865603437,0.036,0
2024-03-18T10:14:58Z,0.478,11.1446,5.2195,9.1676,20.788317,28.755,10.0015,91.52,6.975,301.4034,99.331,2.079537823056672,0.036,0
2024-03-18T10:14:58Z,0.488,11.1435,5.2172,9.1051,20.83096,28.814,10.0208,91.505,6.978,301.3159,97.638,2.0841171685843345,0.035,0
2024-03-18T10:14:58Z,0.497,11.1441,5.2067,9.047,20.828634,28.81,10.036,91.453,6.979,301.1702,96.542,2.0837769659196783,0.034,0
2024-03-18T10:14:58Z,0.504,11.1444,5.2761,9.0116,20.823603,28.802,10.0573,91.353,6.98,301.0184,95.857,2.0831473422369275,0.033,0
2024-03-18T10:14:58Z,0.511,11.1444,5.4153,8.9843,20.833531,28.813,10.06,91.249,6.983,301.0296,95.3,2.083989507864408,0.033,0
2024-03-18T10:14:58Z,0.52,11.1453,5.4831,8.9555,20.821857,28.795,10.0559,91.208,6.986,301.2188,94.796,2.082560358182639,0.034,0
2024-03-18T10:14:58Z,0.528,11.1454,5.4805,8.9371,20.809267,28.775,10.0532,91.21,6.986,301.4997,94.452,2.081022974834272,0.036,0
2024-03-18T10:14:58Z,0.537,11.1462,5.4826,8.9663,20.808122,28.772,10.0391,91.202,6.986,301.8439,93.896,2.080748287705777,0.039,0
2024-03-18T10:14:58Z,0.548,11.1501,5.4922,9.0011,20.808007,28.769,10.0232,91.206,6.986,302.0251,93.065,2.0803001106258487,0.041,0
2024-03-18T10:14:58Z,0.559,11.1534,5.488,8.9483,20.807884,28.766,10.0186,91.256,6.986,302.0567,92.203,2.079885592357743,0.043,0
2024-03-18T10:14:58Z,0.57,11.155,5.4743,8.8751,20.806636,28.762,10.0231,91.341,6.986,302.0536,91.002,2.07948960106695,0.043,0
2024-03-18T10:14:58Z,0.583,11.1572,5.468,8.9353,20.792916,28.742,10.0188,91.447,6.986,302.0737,89.525,2.0778352982737984,0.042,0
2024-03-18T10:14:58Z,0.595,11.1612,5.4693,9.0955,20.768811,28.707,10.017,91.568,6.987,302.2132,88.055,2.0749329466153807,0.039,0
2024-03-18T10:14:58Z,0.604,11.1658,5.4814,9.2064,20.76881,28.707,10.0225,91.688,6.988,302.1917,86.453,2.074676232760702,0.036,0
2024-03-18T10:14:58Z,0.611,11.1689,5.4895,9.2171,20.792905,28.741,10.0314,91.769,6.989,301.814,84.875,2.0771047955194795,0.033,0
2024-03-18T10:14:58Z,0.618,11.1702,5.427,9.157,20.806521,28.76,10.0434,91.838,6.989,301.4319,83.361,2.078485882232538,0.028,0
2024-03-18T10:14:58Z,0.626,11.1711,5.3158,9.06,20.806625,28.76,10.0556,91.905,6.989,301.271,81.883,2.0784353414306502,0.024,0
2024-03-18T10:14:58Z,0.632,11.1713,5.2598,8.9675,20.794162,28.743,10.0729,91.912,6.99,301.0738,80.978,2.07712320339572,0.022,0
2024-03-18T10:14:58Z,0.637,11.1705,5.2584,8.9259,20.782645,28.728,10.0795,91.882,6.991,300.7683,80.67,2.076019967676437,0.021,0
2024-03-18T10:14:58Z,0.641,11.1702,5.3153,8.899,20.794174,28.746,10.0843,91.851,6.991,300.5037,80.672,2.077413898290032,0.021,0
2024-03-18T10:14:58Z,0.645,11.1704,5.4241,8.8816,20.80675,28.764,10.0988,91.789,6.992,300.283,80.972,2.0787800172995445,0.022,0
2024-03-18T10:14:58Z,0.65,11.1705,5.4911,8.9198,20.807895,28.765,10.0959,91.675,6.993,300.1641,81.173,2.078850797095573,0.023,0
2024-03-18T10:14:58Z,0.656,11.1681,5.4936,8.9172,20.808013,28.764,10.0908,91.534,6.994,300.0983,81.06,2.0789081151940527,0.025,0
2024-03-18T10:14:58Z,0.664,11.165,5.4791,8.8842,20.808177,28.762,10.0909,91.404,6.994,300.0035,81.045,2.0789279800169655,0.025,0
2024-03-18T10:14:58Z,0.672,11.1646,5.5321,8.931,20.809883,28.762,10.0848,91.31,6.996,299.9644,81.001,2.078950076608139,0.025,0
2024-03-18T10:14:58Z,0.679,11.1659,5.6597,9.0049,20.828642,28.787,10.071,91.269,6.998,300.0559,80.65,2.080790510204316,0.024,0
2024-03-18T10:14:58Z,0.685,11.1679,5.732,9.0268,20.844781,28.808,10.0527,91.313,6.998,300.2502,80.344,2.082285683719386,0.022,0
2024-03-18T10:14:58Z,0.689,11.1704,5.7235,8.9905,20.814799,28.767,10.0374,91.462,6.999,300.3342,80.168,2.0790081495568105,0.02,0
2024-03-18T10:14:58Z,0.693,11.1727,5.6489,8.9752,20.783161,28.724,10.026,91.677,7.001,300.2972,79.626,2.0755895771449016,0.018,0
2024-03-18T10:14:58Z,0.698,11.1745,5.5365,9.0477,20.779269,28.72,10.0202,91.893,7.002,300.3196,78.917,2.0751829993591726,0.018,0
2024-03-18T10:14:58Z,0.703,11.1754,5.4975,9.1497,20.767741,28.705,10.0226,92.063,7.002,300.4334,78.478,2.073985189878032,0.018,0
2024-03-18T10:14:58Z,0.707,11.176,5.5102,9.1829,20.770586,28.71,10.0415,92.135,7.002,300.4689,77.823,2.0743341260954646,0.018,0
2024-03-18T10:14:58Z,0.712,11.1753,5.6319,9.1076,20.813656,28.77,10.0678,92.067,7.004,300.4041,77.261,2.078963344652378,0.019,0
2024-03-18T10:14:58Z,0.717,11.1735,5.8945,8.9901,20.844666,28.813,10.0933,91.897,7.005,300.4236,77.202,2.0823540454634544,0.021,0
2024-03-18T10:14:58Z,0.722,11.1724,6.0557,8.9244,20.828508,28.79,10.1144,91.714,7.006,300.4462,77.043,2.0806554474869925,0.021,0
2024-03-18T10:14:58Z,0.727,11.171,6.0662,8.928,20.808509,28.761,10.1251,91.547,7.007,300.42,76.778,2.078514427580681,0.022,0
2024-03-18T10:14:58Z,0.734,11.1697,6.0131,8.9999,20.793075,28.738,10.1169,91.37,7.008,300.5364,76.516,2.0768268341051797,0.023,0
2024-03-18T10:14:58Z,0.741,11.1702,5.93,9.1104,20.768702,28.703,10.0921,91.181,7.008,300.9079,76.06,2.0741207672048962,0.025,0
2024-03-18T10:14:58Z,0.746,11.1718,5.8937,9.2051,20.767441,28.699,10.0716,91.047,7.008,301.2978,75.502,2.0737254577741715,0.026,0
2024-03-18T10:14:58Z,0.752,11.1729,5.8905,9.2217,20.777824,28.713,10.0546,91.011,7.008,301.5516,74.743,2.074735078386048,0.026,0
2024-03-18T10:14:58Z,0.76,11.174,5.8826,9.1411,20.767439,28.698,10.0355,91.002,7.008,301.9114,73.861,2.0735259530087755,0.027,0
2024-03-18T10:14:58Z,0.767,11.1761,5.8815,9.0836,20.768687,28.7,10.0117,91.001,7.008,302.292,73.093,2.0735617148844026,0.027,0
2024-03-18T10:14:58Z,0.774,11.1785,5.8853,9.1077,20.792904,28.734,9.9912,91.035,7.007,302.3678,72.351,2.0760286654911537,0.027,0
2024-03-18T10:14:58Z,0.781,11.1799,5.8869,9.1599,20.806634,28.754,9.994,91.084,7.008,302.2256,71.62,2.077480345287165,0.026,0
2024-03-18T10:14:58Z,0.788,11.1801,5.8849,9.1684,20.807882,28.756,9.9932,91.164,7.009,302.0354,70.96,2.0776219325358585,0.026,0
2024-03-18T10:14:58Z,0.795,11.1791,5.8772,9.1077,20.807995,28.756,9.9892,91.27,7.01,301.8748,70.453,2.077677498679979,0.026,0
2024-03-18T10:14:58Z,0.801,11.1783,5.877,9.109,20.808005,28.757,9.9981,91.35,7.011,301.8333,70.172,2.0777984686960824,0.027,0
2024-03-18T10:14:58Z,0.806,11.178,5.891,9.2186,20.807997,28.757,9.9995,91.355,7.011,301.9635,69.848,2.077815121560838,0.029,0
2024-03-18T10:14:58Z,0.812,11.1777,5.8962,9.2712,20.807893,28.757,10.0093,91.263,7.01,302.0725,69.147,2.077831712465515,0.03,0
2024-03-18T10:14:58Z,0.822,11.1772,5.8989,9.1978,20.806749,28.755,10.024,91.086,7.01,301.8601,68.401,2.0777062403109134,0.031,0
2024-03-18T10:14:58Z,0.832,11.1767,5.9149,9.1173,20.794173,28.737,10.0342,90.886,7.011,301.6323,67.892,2.0763567638996663,0.031,0
2024-03-18T10:14:58Z,0.841,11.1764,5.9323,9.1177,20.782645,28.721,10.0364,90.739,7.013,301.8135,67.432,2.0751492259558755,0.03,0
2024-03-18T10:14:58Z,0.848,11.1762,5.942,9.1345,20.794173,28.736,10.0253,90.666,7.013,302.1579,67.077,2.076307655033023,0.028,0
2024-03-18T10:14:58Z,0.855,11.1766,5.95,9.115,20.806739,28.752,10.0046,90.692,7.014,302.3539,66.752,2.0775092507694155,0.025,0
2024-03-18T10:14:58Z,0.86,11.178,5.9705,9.1208,20.807778,28.753,9.9764,90.832,7.014,302.5494,66.375,2.077507461131145,0.022,0
2024-03-18T10:14:58Z,0.865,11.179,5.9973,9.1713,20.806739,28.751,9.9616,91.015,7.014,302.8878,66.123,2.077298431287857,0.02,0
2024-03-18T10:14:58Z,0.87,11.1793,5.9995,9.179,20.794172,28.734,9.9526,91.22,7.014,303.2616,66.02,2.075981066871542,0.02,0
2024-03-18T10:14:58Z,0.873,11.18,5.9144,9.111,20.782645,28.718,9.9517,91.444,7.013,303.5414,65.849,2.0747181331273916,0.02,0
2024-03-18T10:14:58Z,0.878,11.181,5.7749,9.0675,20.794174,28.733,9.9737,91.629,7.011,303.6891,65.286,2.0758096444848895,0.019,0
2024-03-18T10:14:58Z,0.885,11.1816,5.7118,9.0966,20.806749,28.751,9.993,91.78,7.01,303.6709,64.528,2.077152785092457,0.019,0
2024-03-18T10:14:58Z,0.891,11.1817,5.7177,9.1556,20.807893,28.752,10.0136,91.941,7.01,303.5798,63.992,2.0772235135412367,0.019,0
2024-03-18T10:14:58Z,0.895,11.1821,5.7122,9.1659,20.807998,28.752,10.0438,92.083,7.01,303.5346,63.54,2.0772010689494658,0.02,0
2024-03-18T10:14:58Z,0.898,11.1823,5.6632,9.0504,20.808022,28.753,10.0627,92.175,7.012,303.3819,63.043,2.077266309498256,0.02,0
2024-03-18T10:14:58Z,0.902,11.1821,5.6077,8.9197,20.808178,28.753,10.0755,92.226,7.013,303.1102,62.634,2.077277407754275,0.021,0
2024-03-18T10:14:58Z,0.907,11.182,5.599,8.9179,20.809893,28.756,10.0961,92.232,7.014,302.8312,62.284,2.077512285832015,0.022,0
2024-03-18T10:14:58Z,0.915,11.1821,5.616,8.9606,20.828758,28.783,10.1136,92.197,7.015,302.5893,61.988,2.079571886957938,0.023,0
2024-03-18T10:14:58Z,0.922,11.1819,5.6884,8.9578,20.84605,28.808,10.1216,92.13,7.017,302.4221,61.814,2.081495412777439,0.024,0
2024-03-18T10:14:58Z,0.929,11.1815,5.8086,8.9175,20.828758,28.784,10.1286,92.024,7.018,302.2722,61.701,2.0796814717573406,0.024,0
2024-03-18T10:14:58Z,0.934,11.1812,5.8787,8.8837,20.809894,28.758,10.1289,91.898,7.02,302.1534,61.509,2.0777090881385383,0.023,0
2024-03-18T10:14:58Z,0.94,11.1797,5.8952,8.8903,20.808189,28.754,10.1245,91.788,7.02,302.1904,61.243,2.077486627464723,0.022,0
2024-03-18T10:14:58Z,0.945,11.1779,5.8005,8.8948,20.808137,28.754,10.1188,91.702,7.021,302.3755,60.998,2.077586903263719,0.022,0
2024-03-18T10:14:58Z,0.95,11.1777,5.6075,8.939,20.809266,28.756,10.1065,91.655,7.023,302.4983,60.602,2.077750980386903,0.022,0
2024-03-18T10:14:58Z,0.956,11.1785,5.5008,9.0142,20.821841,28.773,10.0899,91.652,7.023,302.6431,60.07,2.0790067050581262,0.022,0
2024-03-18T10:14:58Z,0.962,11.1797,5.5005,9.0182,20.833369,28.79,10.0783,91.654,7.023,302.8357,59.532,2.080240045179714,0.022,0
2024-03-18T10:14:58Z,0.968,11.1807,5.5963,9.0219,20.821841,28.775,10.0679,91.652,7.024,302.8477,59.044,2.0790364336750393,0.023,0
2024-03-18T10:14:58Z,0.973,11.1811,5.7517,9.0593,20.809266,28.758,10.0609,91.664,7.024,302.9612,58.704,2.0777134573619627,0.024,0
2024-03-18T10:14:58Z,0.979,11.1804,5.8307,9.095,20.808123,28.757,10.0648,91.7,7.025,303.347,58.247,2.0776758744381776,0.025,0
2024-03-18T10:14:58Z,0.985,11.1785,5.8523,9.145,20.808019,28.756,10.0646,91.743,7.026,303.641,57.658,2.0777052377877974,0.025,0
2024-03-18T10:14:58Z,0.993,11.1767,5.9623,9.1523,20.808009,28.755,10.0641,91.749,7.026,303.6766,57.126,2.0777290203507444,0.025,0
2024-03-18T10:14:58Z,1.001,11.1759,6.1548,9.115,20.808008,28.755,10.0652,91.71,7.027,303.6046,56.625,2.0777733658696875,0.024,0
2024-03-18T10:14:58Z,1.007,11.1758,6.2573,9.1035,20.808007,28.755,10.0691,91.672,7.028,303.5456,56.209,2.0777787304029496,0.023,0
2024-03-18T10:14:58Z,1.012,11.1767,6.2689,9.1494,20.807998,28.755,10.0768,91.656,7.028,303.5652,55.929,2.077728367502369,0.022,0
2024-03-18T10:14:58Z,1.016,11.1785,6.2709,9.1922,20.807893,28.755,10.0772,91.663,7.029,303.6701,55.761,2.077627772051018,0.021,0
2024-03-18T10:14:58Z,1.02,11.1791,6.172,9.1419,20.80674,28.753,10.07,91.708,7.03,303.6948,55.585,2.0774411891238924,0.02,0
2024-03-18T10:14:58Z,1.025,11.1781,5.9806,9.0879,20.794061,28.736,10.065,91.779,7.03,303.6058,55.339,2.076196331191184,0.02,0
2024-03-18T10:14:58Z,1.031,11.1783,5.8883,9.1208,20.781399,28.718,10.0651,91.883,7.031,303.5407,55.079,2.0748080436561636,0.021,0
2024-03-18T10:14:58Z,1.038,11.1786,5.8964,9.1978,20.780454,28.716,10.0624,92.021,7.032,303.5958,54.834,2.0746380848420736,0.023,0
2024-03-18T10:14:58Z,1.044,11.1783,5.8536,9.2335,20.782647,28.718,10.0703,92.147,7.033,303.7563,54.552,2.074807640098447,0.023,0
2024-03-18T10:14:58Z,1.049,11.1793,5.7539,9.2109,20.80791,28.753,10.077,92.259,7.034,303.9316,54.175,2.077429125933088,0.024,0
2024-03-18T10:14:58Z,1.055,11.1799,5.6976,9.1975,20.832288,28.787,10.0865,92.361,7.034,304.1669,53.722,2.079996519777412,0.024,0
2024-03-18T10:14:58Z,1.062,11.1802,5.7143,9.2085,20.823785,28.775,10.1068,92.461,7.034,304.3648,53.306,2.0790614979122215,0.024,0
2024-03-18T10:14:58Z,1.068,11.1811,5.8395,9.1726,20.831908,28.786,10.1176,92.547,7.035,304.4315,52.895,2.079852592281014,0.024,0
2024-03-18T10:14:58Z,1.074,11.1813,6.0377,9.1054,20.867098,28.835,10.1308,92.568,7.036,304.5429,52.438,2.0835900631415805,0.025,0
2024-03-18T10:14:58Z,1.081,11.1812,6.1459,9.1473,20.868828,28.838,10.1421,92.529,7.036,304.6794,52.11,2.083824947020519,0.025,0
2024-03-18T10:14:58Z,1.086,11.1809,6.1744,9.2345,20.852826,28.816,10.1511,92.466,7.037,304.7914,51.776,2.082158379806993,0.025,0
2024-03-18T10:14:58Z,1.092,11.1809,6.2156,9.2385,20.863829,28.831,10.1662,92.399,7.038,304.8634,51.183,2.0833058752308546,0.026,0
2024-03-18T10:14:58Z,1.1,11.1807,6.2621,9.1953,20.875058,28.847,10.1665,92.333,7.038,304.7764,50.654,2.08454100327452,0.026,0
2024-03-18T10:14:58Z,1.107,11.18,6.2778,9.1558,20.861788,28.83,10.1605,92.223,7.038,304.6862,50.32,2.083279202684183,0.026,0
2024-03-18T10:14:58Z,1.113,11.1795,6.2809,9.1707,20.830188,28.787,10.1541,92.03,7.039,304.633,49.831,2.080017128386187,0.025,0
2024-03-18T10:14:58Z,1.12,11.1791,6.3079,9.2395,20.810015,28.759,10.1449,91.793,7.039,304.5625,49.329,2.0778971480294617,0.023,0
2024-03-18T10:14:58Z,1.127,11.1788,6.3294,9.2709,20.808087,28.757,10.1409,91.605,7.039,304.6951,49.052,2.0777606112358296,0.023,0
2024-03-18T10:14:58Z,1.131,11.1784,6.3248,9.2427,20.806881,28.756,10.1308,91.514,7.038,304.8594,48.807,2.0777063742231134,0.024,0
2024-03-18T10:14:58Z,1.135,11.1778,6.3269,9.2398,20.795432,28.741,10.1084,91.512,7.037,304.8289,48.418,2.0765922410637394,0.024,0
2024-03-18T10:14:58Z,1.142,11.1776,6.3209,9.2362,20.796469,28.742,10.0772,91.593,7.037,304.6698,47.867,2.076679713323191,0.024,0
2024-03-18T10:14:58Z,1.151,11.1768,6.2027,9.1638,20.819421,28.774,10.055,91.747,7.037,304.4847,47.359,2.0791721938024823,0.025,0
2024-03-18T10:14:58Z,1.158,11.1753,5.9966,9.1159,20.819326,28.774,10.047,91.939,7.038,304.4845,47.023,2.0792557351322625,0.026,0
2024-03-18T10:14:58Z,1.163,11.1747,5.8848,9.1358,20.795307,28.741,10.0463,92.087,7.038,304.6667,46.7,2.0767643244140994,0.027,0
2024-03-18T10:14:58Z,1.168,11.1751,5.8824,9.1658,20.782636,28.722,10.0558,92.131,7.039,304.8798,46.343,2.0752883000969127,0.027,0
