DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2024-03-18T11:44:08Z,-0.101,11.3379,3.8121,2.236,29.48415,40.86,10.2679,95.104,7.172,220.475,104.72,3.0037053507177327,0.116,0
2024-03-18T11:44:08Z,-0.081,11.2807,3.8025,2.2203,29.504364,40.999,10.2384,95.593,7.17,222.4112,102.04,3.019212522113223,0.084,0
2024-03-18T11:44:08Z,-0.062,11.1807,3.8079,2.0633,29.689976,41.417,10.3213,96.059,7.176,224.2827,98.337,3.0601954278556014,0.054,0
2024-03-18T11:44:08Z,-0.043,11.1247,3.8439,1.9769,29.952133,41.921,10.3983,96.49,7.186,226.1533,98.611,3.1045184275973434,0.035,0
2024-03-18T11:44:08Z,-0.039,11.097,3.8635,1.9612,29.946351,41.978,10.465,96.769,7.194,227.8206,103.27,3.1113333988513885,0.028,0
2024-03-18T11:44:08Z,-0.052,11.0029,3.8453,1.9081,29.873744,41.893,10.5403,96.902,7.197,229.2133,108.25,3.112523470283095,0.028,0
2024-03-18T11:44:08Z,-0.06,10.83,3.7989,1.9156,30.025726,42.136,10.6321,97.038,7.2,230.7743,111.77,3.1464233201002076,0.033,0
2024-03-18T11:44:08Z,-0.046,10.6965,3.7444,2.018,30.071234,42.228,10.7215,97.146,7.202,232.4973,110.67,3.1651738854818685,0.045,0
2024-03-18T11:44:08Z,-0.021,10.6446,3.7262,2.1208,29.916502,41.958,10.7678,97.178,7.201,234.0431,107.1,3.1480703013607654,0.063,0
2024-03-18T11:44:08Z,-0,10.6633,3.7204,2.1341,29.804185,41.684,10.763,97.212,7.198,235.4405,104.44,3.1246063375427897,0.079,0
2024-03-18T11:44:08Z,0.02,10.6388,3.5828,2.0424,29.791681,41.569,10.791,97.237,7.192,236.745,101.31,3.1175068581920518,0.086,0
2024-03-18T11:44:08Z,0.047,10.5647,3.3105,1.9335,29.765388,41.481,10.8268,97.271,7.186,237.9426,97.778,3.1167559314655433,0.083,0
2024-03-18T11:44:08Z,0.073,10.6245,3.1498,1.911,29.613182,41.238,10.8046,97.379,7.18,238.9941,95.249,3.092295885012,0.076,0
2024-03-18T11:44:08Z,0.092,10.7623,3.1459,1.9415,29.410333,40.92,10.7797,97.505,7.174,239.9933,93.576,3.0554768528169327,0.067,0
2024-03-18T11:44:08Z,0.105,10.8472,3.1562,1.9255,29.21575,40.6,10.7607,97.6,7.168,241.0762,92.4,3.023099317592713,0.057,0
2024-03-18T11:44:08Z,0.116,10.8825,3.1575,1.8887,28.973187,40.203,10.7481,97.698,7.16,242.1071,91.405,2.988805931858092,0.044,0
2024-03-18T11:44:08Z,0.127,10.8998,3.1867,1.9067,28.697635,39.757,10.762,97.797,7.154,242.9078,90.768,2.952169755217996,0.032,0
2024-03-18T11:44:08Z,0.135,10.9299,3.2182,1.9381,28.48475,39.402,10.7709,97.885,7.15,243.7873,90.387,2.9217650175500878,0.023,0
2024-03-18T11:44:08Z,0.138,10.9737,3.2382,1.9266,28.365573,39.183,10.7667,97.964,7.149,244.9979,90.518,2.901064337642059,0.016,0
2024-03-18T11:44:08Z,0.14,11.0298,3.4454,1.9392,28.335007,39.093,10.7645,98.01,7.147,246.1017,95.888,2.8895998314416618,0.011,0
2024-03-18T11:44:08Z,0.141,11.0913,3.8341,1.9872,28.368919000000002,39.101,10.7616,98.09,7.144,247.0664,116.54,2.8854386144194475,0.006,0
2024-03-18T11:44:08Z,0.141,11.1458,4.0512,2.0629,28.395066,39.106,10.7551,98.32,7.14,247.8863,160.25,2.881596458531133,0.005,0
2024-03-18T11:44:08Z,0.142,11.1955,4.0808,2.1712,28.397452,39.093,10.756,98.742,7.134,248.2711,194.58,2.876726599401972,0.006,0
2024-03-18T11:44:08Z,0.142,11.2406,4.1502,2.1695,28.397783,39.092,10.7461,99.432,7.128,248.6217,195.52,2.873160880520094,0.006,0
2024-03-18T11:44:08Z,0.144,11.2765,4.2744,2.077,28.399074,39.095,10.7394,100.617,7.123,249.6311,188.77,2.870623918597661,0.006,0
2024-03-18T11:44:08Z,0.149,11.3064,4.3429,2.044,28.413061,39.105,10.7574,102.338,7.119,251.2688,184.32,2.8690988496019254,0.006,0
2024-03-18T11:44:08Z,0.151,11.3252,4.3544,2.1116,28.440044,39.132,10.7978,103.971,7.114,252.7634,188.58,2.8697559188564865,0.007,0
2024-03-18T11:44:08Z,0.15,11.3183,4.3382,2.1767,28.471622,39.174,10.8654,104.741,7.109,253.6775,199.92,2.873563307000148,0.009,0
2024-03-18T11:44:08Z,0.15,11.3134,4.2802,2.1485,28.477718,39.19,10.9825,104.332,7.105,254.2338,187.06,2.875189555344287,0.01,0
2024-03-18T11:44:08Z,0.153,11.3255,4.2354,2.1458,28.450317,39.158,11.202,102.815,7.1,254.93,146.92,2.871760165012516,0.012,0
2024-03-18T11:44:08Z,0.158,11.3403,4.2128,2.1438,28.457457,39.167,11.414,100.423,7.095,255.5565,114.18,2.8713206294222675,0.015,0
2024-03-18T11:44:08Z,0.164,11.3423,3.9983,2.0908,28.500625,39.222,11.5047,97.411,7.089,255.6992,101.17,2.8754532674152364,0.017,0
2024-03-18T11:44:08Z,0.169,11.3273,3.6062,2.0509,28.528264,39.257,11.4609,94.057,7.083,256.3118,96.15,2.8793406351742172,0.017,0
2024-03-18T11:44:08Z,0.174,11.3213,3.4011,2.0364,28.537924,39.267,11.2848,90.747,7.078,257.6285,93.765,2.880584272333708,0.016,0
2024-03-18T11:44:08Z,0.178,11.3256,3.3828,2.0872,28.553995,39.283,11.0139,87.922,7.073,258.628,92.255,2.88149948249606,0.013,0
2024-03-18T11:44:08Z,0.18,11.3297,3.3761,2.1177,28.595729,39.335,10.6724,85.743,7.067,259.3627,91.131,2.885237709274441,0.011,0
2024-03-18T11:44:08Z,0.181,11.3318,3.4281,2.0639,28.661949,39.422,10.2926,84.076,7.062,260.1438,90.664,2.8918606343874624,0.009,0
2024-03-18T11:44:08Z,0.182,11.3346,3.5458,2.0517,28.720365,39.498,9.9066,82.822,7.058,259.985,91.377,2.8975714317963877,0.007,0
2024-03-18T11:44:08Z,0.185,11.3412,3.6163,2.0722,28.731171,39.507,9.5892,81.917,7.054,259.1625,92.522,2.897759897157466,0.006,0
2024-03-18T11:44:08Z,0.187,11.3471,3.6236,2.0736,28.729178,39.497,9.3619,81.279,7.05,259.3198,93.249,2.896521119349161,0.005,0
2024-03-18T11:44:08Z,0.188,11.35,3.7341,2.1021,28.759704,39.53,9.1798,80.898,7.046,260.0799,93.784,2.8988689712537172,0.005,0
2024-03-18T11:44:08Z,0.188,11.3534,3.9538,2.11,28.783123,39.553,9.0438,80.763,7.042,261.212,94.151,2.900397903524141,0.005,0
2024-03-18T11:44:08Z,0.188,11.359,4.0661,2.0662,28.758625,39.516,8.949,80.793,7.04,262.684,94.272,2.897077438612297,0.005,0
2024-03-18T11:44:08Z,0.189,11.3657,4.068,2.0166,28.717215,39.468,8.8767,80.923,7.037,262.4756,94.641,2.8928153773023553,0.006,0
2024-03-18T11:44:08Z,0.192,11.3743,4.102,2.023,28.726442,39.5,8.8323,81.132,7.033,260.8435,95.293,2.8946414359392447,0.007,0
2024-03-18T11:44:08Z,0.195,11.3832,4.1691,2.1099,28.806741,39.629,8.8208,81.401,7.031,260.3302,95.689,2.904001481903649,0.007,0
2024-03-18T11:44:08Z,0.198,11.3897,4.1966,2.1786,28.863506,39.715,8.8251,81.669,7.028,260.9162,95.914,2.910196139347204,0.007,0
2024-03-18T11:44:08Z,0.199,11.3826,4.1848,2.1369,28.841909,39.687,8.8412,81.878,7.023,261.9914,97.027,2.9085680980624002,0.006,0
2024-03-18T11:44:08Z,0.2,11.3585,4.1588,2.0843,28.799335,39.631,8.8688,81.993,7.018,263.5221,99.49,2.906082355538791,0.005,0
2024-03-18T11:44:08Z,0.201,11.3381,4.1156,2.1224,28.729316,39.535,8.9057,81.984,7.014,264.5395,102.75,2.9001845703237183,0.004,0
2024-03-18T11:44:08Z,0.203,11.3348,4.0876,2.1542,28.629615,39.397,8.9383,81.837,7.01,264.312,106.5,2.889676972198937,0.003,0
2024-03-18T11:44:08Z,0.203,11.3347,4.0771,2.1272,28.545293,39.281,8.9614,81.539,7.006,263.5244,110.6,2.880638579669315,0.002,0
2024-03-18T11:44:08Z,0.204,11.3309,4.0641,2.1714,28.470941,39.181,8.9774,81.141,7.001,263.4481,115.44,2.8731348627413946,0.002,0
2024-03-18T11:44:08Z,0.204,11.3302,4.064,2.3124,28.428346,39.127,8.975,80.701,6.998,263.9928,120.89,2.8689787356193563,0.001,0
2024-03-18T11:44:08Z,0.204,11.3322,4.0754,2.3974,28.410843,39.108,8.9618,80.212,6.995,264.6031,126.21,2.867343547746007,0.001,0
2024-03-18T11:44:08Z,0.204,11.3326,4.0779,2.3796,28.386169,39.08,8.9254,79.666,6.99,265.1489,132.71,2.8651301319447326,0.001,0
2024-03-18T11:44:08Z,0.204,11.3305,4.0768,2.3359,28.383727,39.083,8.8787,79.083,6.986,265.7731,140.13,2.8655255193744367,0.001,0
2024-03-18T11:44:08Z,0.205,11.3263,4.129,2.2794,28.381314,39.085,8.834,78.521,6.984,266.3864,148.12,2.8660045275061536,0,0
2024-03-18T11:44:08Z,0.205,11.3208,4.2349,2.2092,28.356993,39.057,8.7807,78.009,6.982,266.7135,158.04,2.8642445585219884,1.9304e-8,0
2024-03-18T11:44:08Z,0.205,11.315,4.3075,2.1695,28.343366,39.044,8.7229,77.532,6.979,266.975,167.72,2.8636769107554514,2.1234e-7,0
2024-03-18T11:44:08Z,0.205,11.3092,4.3325,2.1405,28.343406,39.049,8.6559,77.072,6.976,267.3101,181.13,2.8645129391593547,2.8654e-7,0
2024-03-18T11:44:08Z,0.205,11.3043,4.4212,2.132,28.357467,39.072,8.5949,76.625,6.973,267.8403,205.32,2.8666840924521995,9.1645e-7,0
2024-03-18T11:44:08Z,0.205,11.2995,4.5977,2.1694,28.386522,39.114,8.5407,76.219,6.971,268.3949,243.21,2.870330514509446,0,0
2024-03-18T11:44:08Z,0.205,11.2944,4.7029,2.183,28.440988,39.189,8.4902,75.87,6.969,269.0252,279.98,2.8765768145609973,0,0
2024-03-18T11:44:08Z,0.205,11.2896,4.7099,2.1595,28.508593,39.279,8.4412,75.564,6.968,269.8697,323.03,2.8839733893611585,0.001,0
2024-03-18T11:44:08Z,0.205,11.2856,4.708,2.1932,28.506209,39.274,8.3915,75.297,6.966,270.3453,456.42,2.8838929858675826,0.003,0
2024-03-18T11:44:08Z,0.205,11.2842,4.7217,2.2835,28.475599,39.235,8.3463,75.103,6.965,270.5596,589.98,2.8809563982293396,0.005,0
2024-03-18T11:44:08Z,0.206,11.2843,4.7424,2.363,28.519052,39.301,8.3089,74.977,6.962,270.8258,617.68,2.8861018532368146,0.006,0
2024-03-18T11:44:08Z,0.209,11.2861,4.7417,2.4028,28.587589,39.398,8.2764,74.892,6.96,271.0697,651.24,2.893536692431283,0.006,0
2024-03-18T11:44:08Z,0.213,11.2913,4.7297,2.3206,28.606553,39.419,8.2428,74.84,6.959,271.5296,744.78,2.894772116639561,0.006,0
2024-03-18T11:44:08Z,0.214,11.2888,4.7312,2.154,28.558063,39.342,8.2229,74.794,6.958,271.9977,798.29,2.8889537993295455,0.005,0
2024-03-18T11:44:08Z,0.214,11.2776,4.7432,2.097,28.508737,39.266,8.2137,74.745,6.958,272.0836,789.93,2.883887814562132,0.002,0
2024-03-18T11:44:08Z,0.214,11.2747,4.7579,2.1436,28.517595,39.275,8.203,74.711,6.957,271.9662,916.91,2.8848154138749313,-0.001,0
2024-03-18T11:44:08Z,0.214,11.2812,4.7835,2.0686,28.538313,39.308,8.1987,74.692,6.955,271.6108,1008.3,2.886888551035343,-0.006,0
2024-03-18T11:44:08Z,0.213,11.2918,4.8204,1.9073,28.568946,39.362,8.1921,74.689,6.955,271.142,885.16,2.8902824990940856,-0.011,0
2024-03-18T11:44:08Z,0.21,11.3015,4.8457,1.8676,28.634249,39.464,8.1829,74.702,6.954,271.0292,795.36,2.897492276049637,-0.016,0
2024-03-18T11:44:08Z,0.205,11.3045,4.8565,1.8959,28.693594,39.551,8.1797,74.725,6.953,271.1939,796.42,2.904051363001171,-0.018,0
2024-03-18T11:44:08Z,0.197,11.3018,4.8513,1.8738,28.715603,39.582,8.1776,74.781,6.951,271.4992,807.41,2.9066830992701997,-0.018,0
2024-03-18T11:44:08Z,0.188,11.2872,4.8249,1.9074,28.710076,39.576,8.1796,74.872,6.95,271.8814,782.61,2.907355172916231,-0.016,0
2024-03-18T11:44:08Z,0.184,11.2726,4.8037,2.0636,28.690201,39.557,8.1852,74.976,6.949,272.2007,837,2.9070113276976652,-0.011,0
2024-03-18T11:44:08Z,0.184,11.2707,4.8023,2.1568,28.665571,39.54,8.1865,75.102,6.947,272.3484,941.9,2.9058311157667798,-0.005,0
2024-03-18T11:44:08Z,0.186,11.2707,4.8082,2.1466,28.665978,39.552,8.1915,75.216,6.944,272.2916,909.25,2.9067687931281854,-0,0
2024-03-18T11:44:08Z,0.189,11.2735,4.8079,2.1105,28.69511,39.59,8.2046,75.276,6.942,272.3741,871.94,2.9095195843598747,0.003,0
2024-03-18T11:44:08Z,0.19,11.2657,4.7984,2.0621,28.700657,39.585,8.2141,75.319,6.941,272.7441,884.56,2.9097386924739905,0.004,0
2024-03-18T11:44:08Z,0.19,11.2435,4.7943,2.0737,28.669632,39.525,8.2344,75.349,6.94,273.0653,941.66,2.9067831587349655,0.004,0
2024-03-18T11:44:08Z,0.19,11.2306,4.7916,2.1478,28.63715,39.468,8.253,75.338,6.936,273.1601,1016.1,2.9033327174643673,0.005,0
2024-03-18T11:44:08Z,0.19,11.2336,4.682,2.1383,28.62507,39.453,8.2548,75.327,6.933,273.2868,956.58,2.9019252978897385,0.006,0
2024-03-18T11:44:08Z,0.192,11.247,4.4675,2.0612,28.650432,39.497,8.2575,75.367,6.933,273.5658,884.41,2.9043202081632566,0.009,0
2024-03-18T11:44:08Z,0.196,11.2669,4.3545,2.1044,28.690076,39.56,8.2598,75.452,6.931,273.6938,855.6,2.907690564233704,0.012,0
2024-03-18T11:44:08Z,0.2,11.2821,4.356,2.1823,28.723816,39.616,8.253,75.559,6.929,273.9733,822.94,2.9108783138399406,0.014,0
2024-03-18T11:44:08Z,0.203,11.2769,4.3353,2.1826,28.74123,39.651,8.2495,75.666,6.929,274.6226,847.3,2.9140202735764484,0.015,0
2024-03-18T11:44:08Z,0.207,11.2645,4.2789,2.1428,28.710333,39.614,8.258,75.737,6.928,275.1781,929.82,2.9120988324274237,0.016,0
2024-03-18T11:44:08Z,0.211,11.2603,4.2485,2.0771,28.667382,39.552,8.2686,75.754,6.927,275.3555,951.7,2.9075803842886887,0.016,0
2024-03-18T11:44:08Z,0.215,11.2526,4.259,2.1053,28.665918,39.542,8.2824,75.735,6.924,275.2186,816.96,2.9074002626729323,0.018,0
2024-03-18T11:44:08Z,0.219,11.2384,4.273,2.2106,28.692644,39.572,8.2984000000000009,75.673,6.922,275.2428,713.07,2.9108568879721406,0.022,0
2024-03-18T11:44:08Z,0.225,11.231,4.2762,2.2227,28.736811,39.629,8.3095,75.567,6.918,275.9069,665.54,2.9158957787111452,0.028,0
2024-03-18T11:44:08Z,0.23,11.2371,4.2641,2.1493,28.75594,39.66,8.3073,75.455,6.905,276.967,556.55,2.917842647588823,0.036,0
2024-03-18T11:44:08Z,0.238,11.245,4.2432,2.0743,28.733629,39.632,8.305,75.361,6.884,277.4772,471.75,2.915032427630815,0.043,0
2024-03-18T11:44:08Z,0.251,11.2513,4.232,2.0677,28.7842,39.702,8.2984000000000009,75.306,6.865,277.4301,445.55,2.9200128532979353,0.045,0
2024-03-18T11:44:08Z,0.27,11.2605,4.2623,2.1722,28.923384,39.91,8.281,75.274,6.85,277.4299,427.22,2.9355580038603994,0.045,0
2024-03-18T11:44:08Z,0.288,11.2482,4.3262,2.2787,29.084445,40.16,8.2724,75.217,6.839,277.3893,374.65,2.956095899244711,0.041,0
2024-03-18T11:44:08Z,0.298,11.2425,4.3553,2.3305,29.20923,40.345,8.2602,75.106,6.835,277.283,295.6,2.9710373380812327,0.038,0
2024-03-18T11:44:08Z,0.301,11.2568,4.3573,2.3544,29.226955,40.36,8.2531,74.952,6.836,277.5219,227.8,2.9710697855406227,0.039,0
2024-03-18T11:44:08Z,0.302,11.2383,4.458,2.3967,29.108466,40.173,8.2554,74.763,6.836,278.2125,185.64,2.957900577823002,0.049,0
2024-03-18T11:44:08Z,0.307,11.201,4.6569,2.5348,28.918355,39.879,8.2575,74.545,6.834,278.921,164.49,2.937828983950033,0.068,0
2024-03-18T11:44:08Z,0.322,11.1892,4.7643,2.6236,28.767849,39.637,8.2469,74.341,6.829,279.2056,152.78,2.919799426355525,0.093,0
2024-03-18T11:44:08Z,0.352,11.2021,4.7829,2.582,28.684193,39.516,8.2261,74.21,6.826,279.1586,147.78,2.9093104977094146,0.113,0
2024-03-18T11:44:08Z,0.396,11.2238,5.0571,2.5785,28.668048,39.546,8.2035,74.187,6.825,279.2139,151.78,2.909958250046824,0.126,0
2024-03-18T11:44:08Z,0.446,11.2523,5.5826,2.6495,28.699454,39.674,8.1699,74.192,6.823,279.1857,158.86,2.917735794493612,0.13,0
2024-03-18T11:44:08Z,0.485,11.2931,5.8761,2.6886,28.746698,39.8,8.1399,74.15,6.82,279.0756,168.8,2.9243812524856967,0.121,0
2024-03-18T11:44:08Z,0.51,11.3188,5.8924,2.642,28.795218,39.891,8.1157,74.112,6.816,279.3451,185.09,2.9294691447578134,0.103,0
2024-03-18T11:44:08Z,0.53,11.2573,5.8291,2.4269,28.842086,39.963,8.1301,74.103,6.812,279.7769,203.38,2.9399459091517537,0.079,0
2024-03-18T11:44:08Z,0.546,11.1528,5.736,2.1384,28.869361,40.006,8.1565,74.132,6.811,280.2532,223.03,2.951597230871291,0.057,0
2024-03-18T11:44:08Z,0.557,11.0981,5.691,1.9882,28.871262,40.014,8.155,74.203,6.811,280.8017,243.65,2.956578761816193,0.04,0
2024-03-18T11:44:08Z,0.564,11.0852,5.6836,1.9431,28.865073,40.011,8.1546,74.284,6.812,280.472,265.02,2.957371042033206,0.027,0
2024-03-18T11:44:08Z,0.567,11.0833,5.6714,1.9347,28.857955,40.01,8.1536,74.352,6.814,279.4499,287.55,2.9574437962804234,0.017,0
2024-03-18T11:44:08Z,0.569,11.078,5.6603,1.9547,28.848627,40.009,8.1566,74.385,6.817,279.1982,310.64,2.957787798658735,0.01,0
2024-03-18T11:44:08Z,0.569,11.0733,5.6572,1.9797,28.815708,39.975,8.1678,74.335,6.82,279.4086,334.79,2.955488998053732,0.005,0
2024-03-18T11:44:08Z,0.569,11.0696,5.6589,1.9307,28.777075,39.932,8.1779,74.19,6.824,279.8419,357.62,2.9524023989071804,0.002,0
2024-03-18T11:44:08Z,0.569,11.0613,5.656,1.8397,28.762082,39.922,8.1869,73.958,6.827,280.7383,371.27,2.952276906887433,0,0
2024-03-18T11:44:08Z,0.569,11.0502,5.6389,1.8366,28.761287,39.932,8.1964,73.622,6.83,281.2989,369.32,2.9539477850186,6.1705e-8,0
2024-03-18T11:44:08Z,0.569,11.0395,5.6189,1.8933,28.767454,39.952,8.1926,73.191,6.832,280.683,356.57,2.956374706170424,6.7875e-7,0
2024-03-18T11:44:08Z,0.569,11.0298,5.6055,1.9438,28.77321,39.971,8.1769,72.703,6.833,279.2283,335.22,2.958644428172088,0,0
2024-03-18T11:44:08Z,0.569,11.0196,5.6013,1.9349,28.767444,39.971,8.1559,72.206,6.835,278.5948,308.18,2.959459038753349,0,0
2024-03-18T11:44:08Z,0.569,11.0095,5.6266,1.922,28.761159,39.971,8.1192,71.725,6.837,279.3036,283.02,2.960266024001038,0.001,0
2024-03-18T11:44:08Z,0.569,10.9997,5.6777,2.0274,28.760649,39.978,8.0725,71.242,6.838,280.3135,265.04,2.961600922749534,0.001,0
2024-03-18T11:44:08Z,0.569,10.9902,5.7119,2.1499,28.761269,39.986,8.0185,70.771,6.838,280.8244,257.89,2.962991269717641,0.001,0
2024-03-18T11:44:08Z,0.57,10.9819,5.7245,2.1742,28.768641,40.004,7.9629,70.321,6.839,280.6629,262.14,2.9650745230766415,0.001,0
2024-03-18T11:44:08Z,0.57,10.9749,5.7297,2.0813,28.786354,40.037,7.9145,69.891,6.841,279.9963,272.09,2.9682372607756884,0.001,0
2024-03-18T11:44:08Z,0.57,10.9682,5.7167,1.915,28.785145,40.039,7.8598,69.534,6.842,279.4753,273.81,2.9689322877192033,0.001,0
2024-03-18T11:44:08Z,0.57,10.9613,5.709,1.8377,28.56372,39.705,7.8091,69.422,6.844,279.4393,266.6,2.9431472719085803,0.001,0
2024-03-18T11:44:08Z,0.57,10.9543,5.7113,1.8632,28.075424,38.925,7.7616,69.802,6.845,279.5614,268.14,2.8822499300658535,0.001,0
2024-03-18T11:44:08Z,0.57,10.9476,5.5857,1.8824,27.701812,38.24,7.714,70.898,6.846,279.7471,276.05,2.8288708278804866,0.002,0
2024-03-18T11:44:08Z,0.571,10.9404,5.339,1.8991,27.598487,37.944,7.6695,72.978,6.847,280.1361,276.01,2.806147956268329,0.004,0
2024-03-18T11:44:08Z,0.571,10.9381,5.2008,1.895,27.587371,37.833,7.6451,76.264,6.848,280.8228,275.99,2.7975979336742154,0.005,0
2024-03-18T11:44:08Z,0.572,11.0313,5.1885,1.866,27.567488,37.753,7.6643,80.547,6.848,281.3393,286.26,2.7842961918710856,0.007,0
2024-03-18T11:44:08Z,0.575,11.2307,5.1569,1.8903,27.548394,37.701,7.7395,85.198,6.85,281.2184,295.07,2.76533026410815,0.008,0
2024-03-18T11:44:08Z,0.579,11.3875,5.0853,1.9155,27.546814,37.688,7.9242,89.653,6.852,280.9955,291.5,2.752703301089706,0.008,0
2024-03-18T11:44:08Z,0.581,11.4705,5.038,1.8981,27.548384,37.688,8.2744,93.516,6.853,280.795,284.72,2.7465880819845245,0.008,0
2024-03-18T11:44:08Z,0.582,11.5176,5.0263,1.885,27.567382,37.713,8.7648,96.5,6.853,280.5154,285.65,2.7450613816079454,0.007,0
2024-03-18T11:44:08Z,0.584,11.5377,5.0276,1.859,27.586238,37.738,9.2874,98.517,6.852,281.4006,292.59,2.745518431410128,0.005,0
2024-03-18T11:44:08Z,0.585,11.5456,5.0206,1.8228,27.586095,37.735,9.7834,99.587,6.851,283.2382,298.3,2.7447065447100294,0.003,0
2024-03-18T11:44:08Z,0.586,11.546,4.9993,1.8231,27.56565,37.704,10.2187,99.825,6.852,283.9776,302.98,2.742281159040125,0.003,0
2024-03-18T11:44:08Z,0.586,11.5455,4.9785,1.8626,27.529325,37.654,10.5441,99.532,6.852,283.8009,301.49,2.73845349246754,0.003,0
2024-03-18T11:44:08Z,0.586,11.546,4.9767,1.9247,27.527455,37.65,10.7621,98.991,6.854,283.2526,283.19,2.7381077549396693,0.003,0
2024-03-18T11:44:08Z,0.586,11.5493,5.0611,1.9934,27.543038,37.668,10.8772,98.331,6.855,282.3385,257.92,2.739257089410375,0.005,0
2024-03-18T11:44:08Z,0.587,11.5533,5.2083,2.0441,27.527455,37.643,10.8868,97.65,6.854,282.1274,242.03,2.7370324735942533,0.01,0
2024-03-18T11:44:08Z,0.588,11.5534,5.2914,2.0596,27.529326,37.643,10.8417,96.983,6.852,283.2814,235.31,2.7370251148613094,0.014,0
2024-03-18T11:44:08Z,0.592,11.5532,5.3081,2.0774,27.565663,37.691,10.7827,96.368,6.852,285.02,240.71,2.7407484527752177,0.018,0
2024-03-18T11:44:08Z,0.6,11.5569,5.2937,2.1238,27.58625,37.718,10.703,95.903,6.85,285.9414,268.64,2.7425631485231676,0.023,0
2024-03-18T11:44:08Z,0.609,11.5611,5.2426,2.1419,27.587966,37.72,10.6279,95.57,6.844,286.1617,304.33,2.742409275319273,0.029,0
2024-03-18T11:44:08Z,0.615,11.5632,5.1984,2.0905,27.58641,37.718,10.5559,95.31,6.836,285.9632,314.79,2.7421006011897306,0.035,0
2024-03-18T11:44:08Z,0.62,11.566,5.1913,2.0841,27.567435,37.69,10.4791,95.11,6.829,285.3481,302.29,2.73973247340823,0.038,0
2024-03-18T11:44:08Z,0.632,11.5671,5.1822,2.1675,27.548824,37.663,10.4325,94.975,6.824,285.0908,296.15,2.7375658904040407,0.039,0
2024-03-18T11:44:08Z,0.649,11.5657,5.1385,2.2101,27.551654,37.666,10.3989,94.875,6.822,285.5199,304.66,2.7378991817994422,0.038,0
2024-03-18T11:44:08Z,0.662,11.566,5.0953,2.189,27.538234,37.647,10.3707,94.766,6.822,286.234,315.21,2.7364092262508897,0.035,0
2024-03-18T11:44:08Z,0.67,11.569,5.0767,2.118,27.513417,37.614,10.3474,94.645,6.822,286.7561,321.05,2.7336409368168635,0.03,0
2024-03-18T11:44:08Z,0.675,11.5707,5.0959,2.0345,27.505297,37.604,10.3333,94.516,6.822,287.0138,320.07,2.732744251341509,0.022,0
2024-03-18T11:44:08Z,0.678,11.5709,5.1441,1.965,27.503477,37.604,10.326,94.417,6.824,287.113,309.78,2.7327295211087255,0.014,0
2024-03-18T11:44:08Z,0.68,11.5716,5.1522,1.8929,27.491402,37.59,10.3116,94.382,6.826,287.009,297.34,2.7315972474097916,0.008,0
2024-03-18T11:44:08Z,0.681,11.5715,5.1277,1.8455,27.486154,37.585,10.3008,94.399,6.828,286.4451,293.1,2.731218502113482,0.005,0
2024-03-18T11:44:08Z,0.681,11.57,5.1222,1.8022,27.503451,37.61,10.2838,94.423,6.831,285.8877,297.3,2.7332585244461614,0.004,0
2024-03-18T11:44:08Z,0.681,11.5679,5.1357,1.8134,27.510266,37.621,10.2724,94.447,6.833,286.1202,303.54,2.734261481880684,0.005,0
2024-03-18T11:44:08Z,0.681,11.5648,5.1577,1.8779,27.50512,37.615,10.2696,94.506,6.835,286.5031,303.58,2.7340247019938606,0.007,0
